task,time,text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,idresponse.text,heartbeatresponse.text,confidenceslider.response,confidenceslider.rt,text_2.started,text_2.stopped,key_guess.keys,key_guess.rt,key_guess.started,key_guess.stopped,text_3.started,text_3.stopped,key_noguess.keys,key_noguess.rt,key_noguess.started,key_noguess.stopped,text_4.started,text_4.stopped,key_noguess_perturbed.keys,key_noguess_perturbed.rt,key_noguess_perturbed.started,key_noguess_perturbed.stopped,text_perturbed.started,text_perturbed.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Count20,20,+,0,0,0,0,ID 003,Enter Number  21 ,None,None,,,,,,,,,,,,,,,,,,,,,003,001,2021_Feb_15_1333,Heartbeat,2020.2.10,59.96760373190608,
Count35,35,+,0,1,1,3,,Enter Number36 ,None,None,,,,,,,,,,,,,,,,,,,,,003,001,2021_Feb_15_1333,Heartbeat,2020.2.10,59.96760373190608,
Count30,30,+,0,2,2,2,,Enter Number  28,None,None,,,,,,,,,,,,,,,,,,,,,003,001,2021_Feb_15_1333,Heartbeat,2020.2.10,59.96760373190608,
Count25,25,+,0,3,3,1,,Enter Number   24,None,None,,,,,,,,,,,,,,,,,,,,,003,001,2021_Feb_15_1333,Heartbeat,2020.2.10,59.96760373190608,
Count40,40,+,0,4,4,4,,Enter Number   30,None,None,,,,,,,,,,,,,,,,,,,,,003,001,2021_Feb_15_1333,Heartbeat,2020.2.10,59.96760373190608,
,,,,,,,,,,,278.0661410219036,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[1.1828202209435403, 2.046914719045162, 3.3028007932007313, 4.438763077370822, 5.68647223059088, 6.918830047827214, 8.198713712394238, 9.422796122264117, 10.654888636432588, 11.790699501987547, 13.030719353351742, 14.28678668057546, 15.758507025893778, 16.839077078271657, 17.982684714253992, 19.15075606573373, 20.207011254969984, 21.15089850174263, 22.238862397614866, 23.27071738988161, 24.30266669811681, 25.35874993726611, 26.438809593673795, 27.758804730139673, 28.95075625833124, 30.478726339060813, 31.71891493210569, 33.07878863858059, 34.494988752529025, 35.67052291985601, 37.02270347485319, 38.51919422252104, 39.87906536273658, 41.39068577159196, 42.92669547023252, 48.77501485310495, 50.00686131184921, 51.1750917811878, 52.702688448596746, 53.974677176680416, 55.41474431427196, 56.91876556677744, 58.326720107812434]",315.32889578677714,None,,,,,,,,,,,,,,,003,001,2021_Feb_15_1333,Heartbeat,2020.2.10,59.96760373190608,
,,,,,,,,,,,376.3228624644689,None,,,,,315.32889578677714,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.734618508722633, 9.158846050035208, 11.31864937255159, 13.310786516871303, 15.494472903199494, 16.942528651095927, 18.71062701381743, 21.070750625338405, 23.47858422389254, 26.3584926542826, 29.070436239242554, 31.47891689557582, 33.982680544257164, 36.28650565864518, 38.74249772541225, 46.094579794444144, 55.166729437187314, 58.50249391468242]",403.9370775842108,None,,,,,,,,,003,001,2021_Feb_15_1333,Heartbeat,2020.2.10,59.96760373190608,
,,,,,,,,,,,464.9140728758648,None,,,,,,,,,,,403.9370775842108,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.0228741415776312, 4.438990525901318, 5.518975756131113, 7.311007549054921, 8.582941741216928, 10.087098692543805, 11.398823555093259, 13.710982462391257, 15.222951903939247, 16.582759525626898, 18.26283271983266, 20.022938943468034, 21.70293418271467, 23.550934046972543, 25.65486521832645, 27.455017149914056, 28.96720794495195, 30.942966224625707, 32.71917542349547, 34.34297193493694, 35.90280823595822]",524.0247184322216,None,,,003,001,2021_Feb_15_1333,Heartbeat,2020.2.10,59.96760373190608,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.0247184322216,None,,,,,,,
