item,style,condition,question,respond,video,bitalino,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Trialsloop.thisRepN,Trialsloop.thisTrialN,Trialsloop.thisN,Trialsloop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,IDRESPONSE.text,sensor2.started,sensor2.stopped,sensor3.started,sensor3.stopped,sensor.started,sensor.stopped,sensor4.started,sensor4.stopped,textsubjresp.started,textsubjresp.stopped,SubjectiveResponse.response,SubjectiveResponse.rt,SubjectiveResponse.started,SubjectiveResponse.stopped,textsubjcon.started,textsubjcon.stopped,sensor5.started,sensor5.stopped,sensor1.started,sensor1.stopped,sensor6.started,sensor6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10,Indirect,LIE,Do you hate eating Sushi the most?,,video/V26.mp4,,,,,,,,,,0,9,9,9,,,,,,726.5484443032183,727.0651423656382,742.7306059179828,743.2472805618308,746.2632921081968,746.7968470300548,750.4964682911523,750.9962883214466,752.0295548425056,None,0.0537037037037037,4.933163479436189,752.0295548425056,None,752.0295548425056,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
29,Direct,LIE,What brand of handphone do you use?,,video/V29.mp4,,,,,,,,,,0,10,10,10,,,,,,758.4623288679868,758.9954757299274,785.8262068247423,786.3260797872208,789.1090335263871,789.6426266236231,792.6090133157559,793.1086126342416,794.3421939900145,None,0,2.633050044067204,794.3421939900145,None,794.3421939900145,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
25,Indirect,TRUTH,Is your dad 42 years old this year?,,video/V35.mp4,,,,,,,,,,0,11,11,11,,,,,,798.9915237706155,799.5248618307523,809.2073410395533,809.7071867338382,812.9399362504482,813.4734417689033,816.7066051196307,817.206360027194,819.1060901684687,None,0.6925925925925926,3.0680279792286456,819.1060901684687,None,819.1060901684687,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
22,Direct,LIE,"Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",,video/V10.mp4,,,,,,,,,,0,12,12,12,,,,,,824.2889732667245,824.8057075799443,833.9716484858654,834.4714463804848,837.3541669608094,837.8873757375404,840.954083295539,841.4540659724735,843.3371397554874,None,0.35462962962962963,11.232621195726097,843.3371397554874,None,843.3371397554874,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
15,Indirect,TRUTH,Are you from Anglo-Chinese Junior College?,,video/V30.mp4,,,,,,,,,,0,13,13,13,,,,,,856.0525778359734,856.5691424449906,867.551480693277,868.051466578152,870.6510890582576,871.1842625467107,874.8172317487188,875.3173478790559,877.0837376508862,None,0.7388888888888889,3.2346210754476488,877.0837376508862,None,877.0837376508862,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
26,Indirect,TRUTH,Do you not smoke at all? ,,video/V25.mp4,,,,,,,,,,0,14,14,14,,,,,,881.9331195293926,882.4499138328247,892.8823689813726,893.3822518885136,896.2818626915105,896.8149364106357,899.6813984271139,900.1815841714852,901.2977651651017,None,0.9935185185185185,5.949849672149867,901.2977651651017,None,901.2977651651017,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
5,Indirect,LIE,Is your favourite country Germany?,,video/V40.mp4,,,,,,,,,,0,15,15,15,,,,,,911.730263301637,912.26381565677,919.2795397648588,919.7961409450509,922.3958102623001,922.9292634902522,925.9623532490805,926.4620071039535,928.3285611905158,None,0.6944444444444444,11.867116773501039,928.3285611905158,None,928.3285611905158,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
18,Indirect,LIE,Was the last country you visited Australia?,,video/V34.mp4,,,,,,,,,,0,16,16,16,,,,,,942.7270309007727,943.2439362015575,950.1764253550209,950.6762485932559,953.6427562278695,954.176056753844,957.7088407883421,958.2087143925019,960.2252757935785,None,0.5453703703703704,5.03423919249326,960.2252757935785,None,960.2252757935785,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
2,Indirect,TRUTH,Are you from Methodist Girls' Secondary School?,,video/V23.mp4,,,,,,,,,,0,17,17,17,,,,,,967.2742609684356,967.7741727479734,985.2064091097564,985.706163696479,988.8058740762062,989.3391367476434,992.7721398258582,993.2721051792614,994.5553274299018,None,0.7481481481481481,4.499659629072994,994.5553274299018,None,994.5553274299018,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
19,Indirect,TRUTH,Is the Dover station the closest MRT to your house?,,video/V22.mp4,,,,,,,,,,0,18,18,18,,,,,,1000.7878312119283,1001.3046861467883,1017.0696752970107,1017.569606966339,1020.2861190917902,1020.8195174625143,1024.9523836867884,1025.4523089397699,1027.202231626492,None,0.8101851851851851,4.6673055975697935,1027.202231626492,None,1027.202231626492,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
18,Direct,TRUTH,What was the last country you visited?,,video/V37.mp4,,,,,,,,,,0,19,19,19,,,,,,1036.0512959114276,1036.5677267462015,1044.7504805615172,1045.2499823560938,1048.1497458606027,1048.6828782865778,1051.916122800205,1052.4161516726017,1054.1160238008015,None,0.8694444444444445,3.5823870743624866,1054.1160238008015,None,1054.1160238008015,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
1,Indirect,LIE,Are you from Methodist Girls Primary School?,,video/V38.mp4,,,,,,,,,,0,20,20,20,,,,,,1058.8487409166992,1059.3486838135868,1073.2472645216621,1073.7471050829627,1076.8970748637803,1077.430394637864,1080.8300359169953,1081.346571332775,1082.5798283582553,None,0.5287037037037037,8.366185164544731,1082.5798283582553,None,1082.5798283582553,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
6,Indirect,TRUTH,Were you in the Girls' Brigade CCA during secondary school?,,video/V18.mp4,,,,,,,,,,0,21,21,21,,,,,,1094.2121902815998,1094.7284504496492,1107.5772722079419,1108.077022624202,1110.8936413205229,1111.4271186082624,1115.2265968560241,1115.7265169760212,1117.5592193990014,None,0.5925925925925926,12.185095990542322,1117.5592193990014,None,1117.5592193990014,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
2,Direct,LIE,Which secondary school did you attend?,,video/V21.mp4,,,,,,,,,,0,22,22,22,,,,,,1131.3417718149722,1131.858047701884,1145.2068980117328,1145.7068752348423,1148.273089720402,1148.8066994994879,1151.7728706127964,1152.272980648093,1153.9393716389313,None,0.712962962962963,3.7500359299592674,1153.9393716389313,None,1153.9393716389313,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
26,Direct,LIE,How often do you smoke?,,video/V39.mp4,,,,,,,,,,0,23,23,23,,,,,,1160.3552207951434,1160.8722633989528,1173.9206217271276,1174.4206961533055,1177.6031583594158,1178.1365105346777,1181.1699445140548,1181.6698030405678,1183.019714242313,None,0.02407407407407408,6.566578595433384,1183.019714242313,None,1183.019714242313,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
27,Direct,TRUTH,How frequently do you drink alcohol?,,video/V1.mp4,,,,,,,,,,0,24,24,24,,,,,,1190.9690268919803,1191.5023155487143,1219.5994453975,1220.099295583088,1222.9823651956394,1223.5155643485487,1226.5820765383542,1227.0820912951604,1228.1652280837297,None,0.8555555555555556,3.4162857681512833,1228.1652280837297,None,1228.1652280837297,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
5,Direct,TRUTH,What is your favourite country you visited? ,,video/V9.mp4,,,,,,,,,,0,25,25,25,,,,,,1233.6813573641703,1234.1978950258344,1241.1807013242505,1241.6972858230583,1244.2966102780774,1244.8303538318723,1248.329597060103,1248.8297994858585,1250.0463456166908,None,0.9092592592592592,4.61630738992244,1250.0463456166908,None,1250.0463456166908,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
21,Indirect,TRUTH,Are you from School of Social Sciences in NTU?,,video/V36.mp4,,,,,,,,,,0,26,26,26,,,,,,1255.59581969399,1256.1291256733239,1262.795063692145,1263.294680654537,1265.8281223331578,1266.361409064848,1268.9611226529814,1269.4611271442845,1270.5111196371727,None,0.9111111111111111,2.2331155515275896,1270.5111196371727,None,1270.5111196371727,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
15,Direct,LIE,Which polytechnic or junior college are you from?,,video/V5.mp4,,,,,,,,,,0,27,27,27,,,,,,1273.744082808029,1274.2773743513972,1290.2421535048634,1290.742464362178,1293.4086558143608,1293.942242174875,1296.374984441325,1296.875072982628,1298.0411373968236,None,None,None,1298.0411373968236,None,1298.0411373968236,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
6,Indirect,LIE,Were you in the Concert Band CCA during secondary school?,,video/V8.mp4,,,,,,,,,,0,28,28,28,,,,,,1300.6415224233642,1301.1577338292263,1306.9241313003004,1307.423932403326,1309.9737006556243,1310.5072013624012,1314.206772257574,1314.7066509942524,1316.3562829704024,None,0.4277777777777778,2.5655058338306844,1316.3562829704024,None,1316.3562829704024,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
28,Indirect,TRUTH,Is your religion Taoism?,,video/V11.mp4,,,,,,,,,,0,29,29,29,,,,,,1320.072753712535,1320.6059875120409,1325.9887276608497,1326.4886375158094,1329.3049418255687,1329.8381053693593,1332.7046700422652,1333.204665550962,1334.8043342269957,None,0.8175925925925926,3.8336362773552537,1334.8043342269957,None,1334.8043342269957,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
25,Direct,LIE,"How old is your dad? (Eg. 45, 52)",,video/V31.mp4,,,,,,,,,,0,30,30,30,,,,,,1340.370773915667,1340.90395029122,1350.2196829323657,1350.7195279849693,1353.48600212764,1354.0193828539923,1356.3191783749498,1356.8189268661663,1358.7855066810735,None,0.8546296296296296,3.465965799987316,1358.7855066810735,None,1358.7855066810735,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
20,Direct,TRUTH,Which floor of the building is your house on?,,video/V24.mp4,,,,,,,,,,0,31,31,31,,,,,,1366.5678743147291,1367.0678345356137,1374.0504566938616,1374.5673125907779,1377.2335685240105,1377.7671337113716,1380.3332266132347,1380.8334508538246,1382.166542088613,None,0.9009259259259259,4.716769088059664,1382.166542088613,None,1382.166542088613,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
21,Direct,LIE,"Which school in NTU are you from? (Eg. NBS, SSS, SOH)",,video/V16.mp4,,,,,,,,,,0,32,32,32,,,,,,1388.6824862663634,1389.1990736522712,1397.3981582117267,1397.8981380010955,1400.6475650491193,1401.1643086653203,1404.1642156327143,1404.6643709009513,1406.6806958708912,None,0.14166666666666666,6.732930127996951,1406.6806958708912,None,1406.6806958708912,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
9,Indirect,LIE,Is your favourite drink Orange Juice?,,video/V17.mp4,,,,,,,,,,0,33,33,33,,,,,,1414.4967416147701,1415.013415616937,1423.329082814511,1423.8289381326176,1426.74548278749,1427.2787265316583,1430.2781927171163,1430.7781737898476,1431.9281397205777,None,0.02870370370370373,10.016160077415407,1431.9281397205777,None,1431.9281397205777,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
12,Indirect,LIE,Was your favourite subject English back in secondary school?,,video/V4.mp4,,,,,,,,,,0,34,34,34,,,,,,1442.8268481078558,1443.3604643032886,1467.5578986573964,1468.0576157099567,1470.757538524922,1471.2910786899738,1474.5240348032676,1475.0239276555367,1476.123917774763,None,0.12962962962962965,2.516937059815973,1476.123917774763,None,1476.123917774763,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
16,Indirect,TRUTH,Do you have 2 siblings?,,video/V32.mp4,,,,,,,,,,0,35,35,35,,,,,,1482.2565857432783,1482.7733684973791,1486.372872601729,1486.87274973467,1489.4557848293334,1489.9890949791297,1492.5887646172196,1493.1053446247242,1494.3051843522117,None,0.9231481481481482,4.1823868178762496,1494.3051843522117,None,1494.3051843522117,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
23,Indirect,TRUTH,Are you studying Accounting course in NTU?,,video/V2.mp4,,,,,,,,,,0,36,36,36,,,,,,1501.0213519362733,1501.55453023687,1506.4542587744072,1506.9540207390673,1509.4538693209179,1509.987131350208,1513.3867905945517,1513.8862615921535,1515.3864672263153,None,0.9685185185185186,2.36698428215459,1515.3864672263153,None,1515.3864672263153,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
16,Indirect,LIE,Do you have 3 siblings?,,video/V13.mp4,,,,,,,,,,0,37,37,37,,,,,,1518.719483714085,1519.235999560915,1529.5349619593471,1530.0350164957345,1533.0844427733682,1533.6180483819917,1536.0843115653843,1536.5845062923618,1538.1838224064559,None,0.1111111111111111,3.7356360922567546,1538.1838224064559,None,1538.1838224064559,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
10,Indirect,TRUTH,Do you hate eating Balut the most?,,video/V6.mp4,,,,,,,,,,0,38,38,38,,,,,,1543.250354486052,1543.7669996162876,1549.5332787116058,1550.0331503907219,1552.5160596664064,1553.0493101472966,1555.6155830188654,1556.1156535954215,1557.4821111205965,None,0.7777777777777778,3.150181830395013,1557.4821111205965,None,1557.4821111205965,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
19,Direct,LIE,Which MRT station is closest to your house?,,video/V12.mp4,,,,,,,,,,0,39,39,39,,,,,,1563.098387713544,1563.6314752269536,1577.8969452595338,1578.3968955352902,1580.9965757597238,1581.5298323361203,1584.796341767069,1585.2961040525697,1586.3792543150485,None,0.08333333333333331,5.400312076322734,1586.3792543150485,None,1586.3792543150485,None,,,,,,,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
2,Direct,TRUTH,Which secondary school did you attend?,,,bit/B34.mp4,,,,,,,,,,,,,0,0,0,0,,1661.4717132877558,1661.9714393229224,,,,,,,1679.236611330416,None,0.9694444444444444,5.749333052895963,1679.236611330416,None,1679.236611330416,None,1670.670812283177,1671.1707009649836,1673.137103697285,1673.6707699373364,1677.403551534284,1677.9036731179804,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
10,Direct,TRUTH,What food do you hate the most?,,,bit/B12.mp4,,,,,,,,,,,,,0,1,1,1,,1686.636137441732,1687.152578542009,,,,,,,1700.4014223716222,None,0.9694444444444444,2.5508092548698187,1700.4014223716222,None,1700.4014223716222,None,1693.7683145836927,1694.2684182026424,1695.9017441361211,1696.4350436995737,1698.7347218068317,1699.2346197920851,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
15,Indirect,LIE,Are you from Ngee Ann Polytechnic?,,,bit/B24.mp4,,,,,,,,,,,,,0,2,2,2,,1704.6841339054517,1705.1841878001578,,,,,,,1717.4824267895892,None,0.9694444444444444,3.069209813605994,1717.4824267895892,None,1717.4824267895892,None,1709.8670577458106,1710.3668598108925,1711.749875528738,1712.2836681650952,1715.716540997848,1716.2162849977612,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
18,Indirect,TRUTH,Was the last country you visited Italy?,,,bit/B30.mp4,,,,,,,,,,,,,0,3,3,3,,1721.4825557521544,1721.9990629376844,,,,,,,1734.1977063943632,None,0.13981481481481484,4.183928271289915,1734.1977063943632,None,1734.1977063943632,None,1725.331981901545,1725.8320306637324,1727.2149928077124,1727.7317986595444,1732.0646881097928,1732.5646582753398,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
22,Indirect,LIE,Are you in your 1st year in NTU?,,,bit/B29.mp4,,,,,,,,,,,,,0,4,4,4,,1739.6307806908153,1740.1473475452513,,,,,,,1752.8961262521334,None,0.5796296296296296,3.4002729384228587,1752.8961262521334,None,1752.8961262521334,None,1744.7303325948305,1745.2298728856258,1747.213283895515,1747.7461173338816,1750.5295965466648,1751.029440315906,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
27,Indirect,TRUTH,Do you drink alcohol rarely?,,,bit/B8.mp4,,,,,,,,,,,,,0,5,5,5,,1757.7121431240812,1758.2120770388283,,,,,,,1771.6273500346579,None,0.5796296296296296,2.4343866971321404,1771.6273500346579,None,1771.6273500346579,None,1764.228158840444,1764.7280619582161,1766.394359275233,1766.9278356004506,1769.2609948455356,1769.7609120784327,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
22,Indirect,TRUTH,Are you in your 3rd year in NTU?,,,bit/B2.mp4,,,,,,,,,,,,,0,6,6,6,,1775.4271529340185,1775.9437983850949,,,,,,,1787.7428191690706,None,0.9157407407407407,2.9000470940954983,1787.7428191690706,None,1787.7428191690706,None,1779.126711959485,1779.626689503435,1781.4598448988982,1781.993221454788,1785.2257756027393,1785.7259966353886,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
12,Indirect,TRUTH,Was your favourite subject Chemistry back in secondary school?,,,bit/B40.mp4,,,,,,,,,,,,,0,7,7,7,,1791.5088996877894,1792.02535426151,,,,,,,1803.9410552075133,None,0.6777777777777778,3.267549470998347,1803.9410552075133,None,1803.9410552075133,None,1795.4084187415428,1795.9081011475064,1797.6913445708342,1798.2081943727098,1802.0075805503875,1802.507466665469,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
23,Direct,TRUTH,What course are you studying?,,,bit/B33.mp4,,,,,,,,,,,,,0,8,8,8,,1811.0901167974807,1811.606824484188,,,,,,,1821.5389934773557,None,0.5574074074074074,5.449559987988323,1821.5389934773557,None,1821.5389934773557,None,1813.073583306279,1813.590043975506,1815.1894912980497,1815.7066076863557,1820.00609299168,1820.5057109165937,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
20,Indirect,TRUTH,Is your house on the 9th floor of the building?,,,bit/B25.mp4,,,,,,,,,,,,,0,9,9,9,,1827.921884403564,1828.4384089121595,,,,,,,1844.7869345704094,None,0.524074074074074,7.417169897817075,1844.7869345704094,None,1844.7869345704094,None,1833.3045020061545,1833.8045276706107,1835.8210268355906,1836.3542911112309,1842.9038210078143,1843.4036968573928,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
1,Direct,TRUTH,Which primary school are you from?,,,bit/B15.mp4,,,,,,,,,,,,,0,10,10,10,,1853.2191718947142,1853.7527181548066,,,,,,,1863.5511871594936,None,0.8425925925925926,3.968032085336745,1863.5511871594936,None,1863.5511871594936,None,1855.4525158572942,1855.952529330738,1857.368990256451,1857.90211369982,1861.9348059855402,1862.4350289427675,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
5,Direct,LIE,What is your favourite country you visited? ,,,bit/B6.mp4,,,,,,,,,,,,,0,11,11,11,,1868.2510031475686,1868.7846209467389,,,,,,,1883.116269535385,None,0.6083333333333334,4.233485756907612,1883.116269535385,None,1883.116269535385,None,1873.4839034411125,1873.9839830002747,1875.8505005151965,1876.3835864248686,1880.749925573822,1881.2498264461756,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
12,Direct,LIE,What was your favourite subject back in secondary school?,,,bit/B3.mp4,,,,,,,,,,,,,0,12,12,12,,1889.332415305078,1889.8322885883972,,,,,,,1899.4647355242632,None,0.7962962962962963,2.6670605042017996,1899.4647355242632,None,1899.4647355242632,None,1891.182375910692,1891.6823101462796,1893.148433139082,1893.6821186272427,1897.5145095516928,1898.0143693611026,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
29,Indirect,TRUTH,Do you use a Huawei phone?,,,bit/B10.mp4,,,,,,,,,,,,,0,13,13,13,,1902.897490943782,1903.4310753792524,,,,,,,1912.930178096518,None,0.7962962962962963,1.5491398014128208,1912.930178096518,None,1912.930178096518,None,1905.3807944850996,1905.8804983850569,1907.5636830371805,1908.0969931874424,1910.8800884000957,1911.3800329016522,020,001,2021_Feb_22_1418,deception_task,2020.2.10,59.99865277901432,
