task,time,text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,idresponse.text,heartbeatresponse.text,confidenceslider.response,confidenceslider.rt,text_2.started,text_2.stopped,key_guess.keys,key_guess.rt,key_guess.started,key_guess.stopped,text_3.started,text_3.stopped,key_noguess.keys,key_noguess.rt,key_noguess.started,key_noguess.stopped,text_4.started,text_4.stopped,key_noguess_perturbed.keys,key_noguess_perturbed.rt,key_noguess_perturbed.started,key_noguess_perturbed.stopped,text_perturbed.started,text_perturbed.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Count35,35,+,0,0,0,3,ID 018,Enter Number  35,0.6953703703703704,2.433126908261329,,,,,,,,,,,,,,,,,,,,,018,001,2021_Feb_19_1248,Heartbeat,2020.2.10,60.05575593667274,
Count40,40,+,0,1,1,4,,Enter Number42,0.3416666666666667,1.8646279913373291,,,,,,,,,,,,,,,,,,,,,018,001,2021_Feb_19_1248,Heartbeat,2020.2.10,60.05575593667274,
Count30,30,+,0,2,2,2,,Enter Number   29,0.30462962962962964,1.8809587359428406,,,,,,,,,,,,,,,,,,,,,018,001,2021_Feb_19_1248,Heartbeat,2020.2.10,60.05575593667274,
Count25,25,+,0,3,3,1,,Enter Number   27 ,0.6101851851851852,1.8149784356355667,,,,,,,,,,,,,,,,,,,,,018,001,2021_Feb_19_1248,Heartbeat,2020.2.10,60.05575593667274,
Count20,20,+,0,4,4,0,,Enter Number  22,0.2,1.8140298244543374,,,,,,,,,,,,,,,,,,,,,018,001,2021_Feb_19_1248,Heartbeat,2020.2.10,60.05575593667274,
,,,,,,,,,,,339.2913327650167,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[1.3181325602345169, 2.254329863935709, 3.246188872959465, 4.334281730931252, 5.414259903598577, 6.694219598080963, 7.670280393678695, 10.862351580988616, 11.934351729694754, 12.950328308623284, 14.110365496017039, 15.222332114819437, 16.374371709302068, 17.8384130182676, 26.91035125264898, 28.16634415369481, 29.30249988147989, 35.27817411068827, 36.47823005868122, 37.6781711592339, 38.8942983224988, 40.126198997255415, 41.39026455907151, 42.446229421999305, 43.734269155189395, 45.71847254643217, 46.70223483489826, 47.83831324893981, 48.90216502826661]",410.28423887165263,None,,,,,,,,,,,,,,,018,001,2021_Feb_19_1248,Heartbeat,2020.2.10,60.05575593667274,
,,,,,,,,,,,471.2611093716696,None,,,,,410.28423887165263,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[1.2536189667880535, 2.5097565497271717, 4.333753369748592, 6.117687158752233, 12.581665590871125, 17.28576268069446, 19.013651406392455, 20.91776466462761, 35.845813277643174, 43.79771929048002, 44.64582758536562, 45.43771630059928, 54.59774835500866, 56.03777475049719, 57.477980153635144, 58.65365579491481]",532.1887765512802,None,,,,,,,,,018,001,2021_Feb_19_1248,Heartbeat,2020.2.10,60.05575593667274,
,,,,,,,,,,,593.1660579983145,None,,,,,,,,,,,532.1887765512802,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[7.233969205524772, 8.185955418739468, 9.201956378761679, 10.057921755127609, 14.801863410044461, 16.09784716228023, 17.60186039470136, 19.497920882422477, 23.786051402799785, 24.465965799987316, 25.066004680935293, 26.026035324204713, 26.953860979992896, 33.06587475631386, 34.066118565853685, 35.1140037109144, 39.43404472246766]",660.5925542507321,None,,,018,001,2021_Feb_19_1248,Heartbeat,2020.2.10,60.05575593667274,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.5925542507321,None,,,,,,,
