Item,pic,correct,part,partimg,condition,parta.thisRepN,parta.thisTrialN,parta.thisN,parta.thisIndex,trialsA.thisRepN,trialsA.thisTrialN,trialsA.thisN,trialsA.thisIndex,partb.thisRepN,partb.thisTrialN,partb.thisN,partb.thisIndex,trialB.thisRepN,trialB.thisTrialN,trialB.thisN,trialB.thisIndex,partc.thisRepN,partc.thisTrialN,partc.thisN,partc.thisIndex,trialC.thisRepN,trialC.thisTrialN,trialC.thisN,trialC.thisIndex,textboxsubjectid.text,image_2.started,image_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID 023,,,,,,,,,,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
1,images/4,b,a,images/3,cognitive,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
1,images/4,b,a,images/3,cognitive,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,58.94936814857647,None,-0.2490740740740741,-0.375,1,0,0,8.727165958378464,d,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
2,images/5,a,b,images/28,physical,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,67.69843012327328,None,-0.3787037037037037,0.1648148148148148,1,0,0,3.3720898451283574,a,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
3,images/6,a,c,images/61,affect,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,71.06444750819355,None,-0.3351851851851852,0.08888888888888889,1,0,0,3.3241049302741885,a,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
4,images/7,d,None,None,affect,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,74.39730167062953,None,-0.3175925925925926,-0.387037037037037,1,0,0,1.7276301588863134,d,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
5,images/8,b,None,None,cognitive,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,76.14745758008212,None,0.49722222222222223,0.20462962962962963,1,0,0,1.0599877196364105,b,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
6,images/9,b,None,None,physical,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,77.23068066453561,None,-0.3972222222222222,-0.3990740740740741,1,0,0,0.858654338400811,d,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
7,images/10,c,None,None,physical,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,78.0972969867289,None,0.36666666666666664,-0.42685185185185187,1,0,0,1.5927448072470725,c,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
8,images/11,c,None,None,cognitive,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,79.71385492291301,None,0.36018518518518516,-0.39351851851851855,1,0,0,1.192806144244969,c,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
9,images/12,d,None,None,affect,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,80.91390541708097,None,-0.22314814814814815,-0.4064814814814815,1,0,0,1.0917936293408275,d,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
10,images/13,d,None,None,cognitive,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,82.03016500733793,None,-0.3824074074074074,-0.4046296296296296,1,0,0,1.4621373494155705,d,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
11,images/14,c,None,None,physical,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,83.51355676958337,None,0.38796296296296295,-0.33611111111111114,1,0,0,1.1271078293211758,c,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
12,images/15,a,None,None,affect,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,84.66352687077597,None,-0.3453703703703704,0.2351851851851852,1,0,0,2.229231923352927,a,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
13,images/16,b,None,None,affect,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,86.91333118174225,None,0.32685185185185184,0.24351851851851852,1,0,0,1.1942821545526385,b,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
14,images/17,b,None,None,cognitive,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,88.12978331744671,None,0.42685185185185187,0.2,1,0,0,1.261293190997094,b,023,001,2021_Feb_18_1251,untitled,2020.2.10,59.9756802699425,
