task,time,text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,idresponse.text,heartbeatresponse.text,confidenceslider.response,confidenceslider.rt,text_2.started,text_2.stopped,key_guess.keys,key_guess.rt,key_guess.started,key_guess.stopped,text_3.started,text_3.stopped,key_noguess.keys,key_noguess.rt,key_noguess.started,key_noguess.stopped,text_4.started,text_4.stopped,key_noguess_perturbed.keys,key_noguess_perturbed.rt,key_noguess_perturbed.started,key_noguess_perturbed.stopped,text_perturbed.started,text_perturbed.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Count20,20,+,0,0,0,0,ID 002,Enter Number  18,0.21111111111111114,2.3975502920802683,,,,,,,,,,,,,,,,,,,,,002,001,2021_Feb_04_1641,Heartbeat,2020.2.10,60.00939453875617,
Count25,25,+,0,1,1,1,,Enter Number22 ,0.08611111111111114,1.9808112310711294,,,,,,,,,,,,,,,,,,,,,002,001,2021_Feb_04_1641,Heartbeat,2020.2.10,60.00939453875617,
Count35,35,+,0,2,2,3,,Enter Number  32 ,0.14907407407407408,3.281035343417898,,,,,,,,,,,,,,,,,,,,,002,001,2021_Feb_04_1641,Heartbeat,2020.2.10,60.00939453875617,
Count40,40,+,0,3,3,4,,Enter Number  41,0.3675925925925926,2.532916846917942,,,,,,,,,,,,,,,,,,,,,002,001,2021_Feb_04_1641,Heartbeat,2020.2.10,60.00939453875617,
Count30,30,+,0,4,4,2,,Enter Number   30,0.0398148148148148,1.7141099607106298,,,,,,,,,,,,,,,,,,,,,002,001,2021_Feb_04_1641,Heartbeat,2020.2.10,60.00939453875617,
,,,,,,,,,,,364.87652076152153,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[2.0345083454158157, 3.3303644182160497, 4.642451144987717, 6.05051604215987, 7.34652321273461, 8.723080224823207, 10.058359649730846, 11.54626766173169, 12.858361446298659, 14.07452518097125, 15.466637880075723, 16.83453837246634, 18.23450590716675, 19.634516429621726, 21.122571689542383, 22.218301559099928, 23.322616730351, 24.482739250874147, 25.402959333965555, 26.314289673930034, 27.354484234005213, 28.530582691775635, 29.698615547036752, 30.858348614303395, 32.026280416874215, 33.25857311137952, 34.54649446881376, 35.85096086608246, 37.21844976954162, 38.35442424402572, 39.634446173906326, 40.88248639483936, 42.21061578579247, 43.778397388989106, 45.202464528847486, 46.3706526523456, 47.88258006889373, 49.17037952155806, 50.48253040877171, 51.770408778684214, 53.2184581104666, 54.58645901363343, 55.7143983617425, 57.07457907567732, 58.298555300571024, 59.562408812111244]",436.66942770197056,None,,,,,,,,,,,,,,,002,001,2021_Feb_04_1641,Heartbeat,2020.2.10,60.00939453875617,
,,,,,,,,,,,497.6463950842153,None,,,,,436.66942770197056,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[1.796193235553801, 3.9322344369720668, 6.348137808730826, 7.636269291397184, 8.612214919412509, 9.780185539042577, 12.596136004664004, 13.524342131335288, 20.1641505099833, 21.45212736609392, 32.0360796332825, 33.42009881976992, 34.508229532511905, 36.30818609590642, 37.660093006910756, 38.82822627318092, 40.42812432232313, 41.71613742900081, 44.540346620138735, 52.764257080387324, 54.0281834139023, 55.60410857480019, 58.06804498145357, 59.45223098504357]",553.707712528063,None,,,,,,,,,002,001,2021_Feb_04_1641,Heartbeat,2020.2.10,60.00939453875617,
,,,,,,,,,,,614.684951308649,None,,,,,,,,,,,553.707712528063,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.3911759573966265, 4.927250778768212, 6.239256663480774, 7.823338534682989, 9.310915158130229, 10.719257228076458, 12.60707182250917, 14.103071101242676, 16.20716941053979, 18.543045527068898, 26.615226928843185, 28.167103171348572, 30.999062937451527, 32.359220874728635, 36.42304121539928, 38.13505024416372, 39.52716550952755, 40.895044828997925]",719.824727286119,None,,,002,001,2021_Feb_04_1641,Heartbeat,2020.2.10,60.00939453875617,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.824727286119,None,,,,,,,
