Item,pic,correct,part,partimg,condition,parta.thisRepN,parta.thisTrialN,parta.thisN,parta.thisIndex,trialsA.thisRepN,trialsA.thisTrialN,trialsA.thisN,trialsA.thisIndex,partb.thisRepN,partb.thisTrialN,partb.thisN,partb.thisIndex,trialB.thisRepN,trialB.thisTrialN,trialB.thisN,trialB.thisIndex,partc.thisRepN,partc.thisTrialN,partc.thisN,partc.thisIndex,trialC.thisRepN,trialC.thisTrialN,trialC.thisN,trialC.thisIndex,textboxsubjectid.text,image_2.started,image_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID 011 ,,,,,,,,,,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
1,images/4,b,a,images/3,cognitive,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
1,images/4,b,a,images/3,cognitive,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,52.8094240706414,None,-0.24537037037037038,0.12407407407407407,1,0,0,4.327558042481542,a,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
2,images/5,a,b,images/28,physical,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,57.15904943831265,None,-0.3138888888888889,0.1574074074074074,1,0,0,2.1402048896998167,a,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
3,images/6,a,c,images/61,affect,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,59.309148501604795,None,-0.3148148148148148,0.1388888888888889,1,0,0,1.3605679217725992,a,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
4,images/7,d,None,None,affect,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,60.692461603321135,None,-0.34629629629629627,-0.3972222222222222,1,0,0,2.424806588329375,d,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
5,images/8,b,None,None,cognitive,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,63.125361383426934,None,0.33240740740740743,0.19814814814814816,1,0,0,1.324675636831671,b,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
6,images/9,b,None,None,physical,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,64.45861783111468,None,0.4388888888888889,0.1361111111111111,1,0,0,1.6240951782092452,b,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
7,images/10,c,None,None,physical,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,66.09140962967649,None,0.40555555555555556,-0.3925925925925926,1,0,0,1.3236064044758677,c,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
8,images/11,c,None,None,cognitive,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,67.42459068866447,None,0.3990740740740741,-0.3851851851851852,1,0,0,1.5240655997768044,c,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
9,images/12,d,None,None,affect,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,68.95782320480794,None,-0.13148148148148148,-0.3388888888888889,1,0,0,1.4910146580077708,d,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
10,images/13,d,None,None,cognitive,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,70.45760088926181,None,-0.29907407407407405,-0.3907407407407407,1,0,0,1.3243933315388858,d,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
11,images/14,c,None,None,physical,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,71.80754320882261,None,0.41574074074074074,-0.3490740740740741,1,0,0,1.604940414428711,c,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
12,images/15,a,None,None,affect,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,73.40744767384604,None,-0.3074074074074074,0.19074074074074074,1,0,0,1.8576845545321703,a,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
13,images/16,b,None,None,affect,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,75.27386959036812,None,0.3527777777777778,0.21481481481481482,1,0,0,1.791980464477092,b,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
14,images/17,b,None,None,cognitive,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,77.09057105332613,None,0.4074074074074074,0.19074074074074074,1,0,0,1.6605841550044715,b,011,001,2021_Feb_16_1458,untitled,2020.2.10,59.97118015867593,
