item,style,condition,question,respond,video,bitalino,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Trialsloop.thisRepN,Trialsloop.thisTrialN,Trialsloop.thisN,Trialsloop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,IDRESPONSE.text,sensor2.started,sensor2.stopped,sensor3.started,sensor3.stopped,sensor.started,sensor.stopped,sensor4.started,sensor4.stopped,textsubjresp.started,textsubjresp.stopped,SubjectiveResponse.response,SubjectiveResponse.rt,SubjectiveResponse.started,SubjectiveResponse.stopped,textsubjcon.started,textsubjcon.stopped,sensor5.started,sensor5.stopped,sensor1.started,sensor1.stopped,sensor6.started,sensor6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,directx,TRUTH ,What is your favourite song?,"My favourite song is "Perfect" by Ed Sheeran",,,0,0,0,0,,,,,,,,,,,,,ID 013,,,,,,,,,,,,,,,,,,,,,,,013,001,2021_Feb_19_0916,deception_task,2020.2.10,59.959183330216085,
2,indirectx,LIE,What is your favourite tv-show/tv-drama?,"My favourite drama is F.R.I.E.N.D.S",,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2021_Feb_19_0916,deception_task,2020.2.10,59.959183330216085,
3,directx,TRUTH ,Is George Washington your role model in life?,""No, my role model is Lee Kuan Yew"",,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2021_Feb_19_0916,deception_task,2020.2.10,59.959183330216085,
4,indirectx,LIE,Is MacDonalds your favourite restaurant?,""Yes, MacDonalds is my favourite restaurant"",,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2021_Feb_19_0916,deception_task,2020.2.10,59.959183330216085,
5,directx,TRUTH ,Who is your favourite celebrity?,"My favourite celebrity is Chris Hemsworth",,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2021_Feb_19_0916,deception_task,2020.2.10,59.959183330216085,
1,directx,TRUTH ,What is your favourite song?,"My favourite song is "Perfect" by Ed Sheeran",,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2021_Feb_19_0916,deception_task,2020.2.10,59.959183330216085,
2,indirectx,LIE,What is your favourite tv-show/tv-drama?,"My favourite drama is F.R.I.E.N.D.S",,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2021_Feb_19_0916,deception_task,2020.2.10,59.959183330216085,
3,directx,TRUTH ,Is George Washington your role model in life?,""No, my role model is Lee Kuan Yew"",,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2021_Feb_19_0916,deception_task,2020.2.10,59.959183330216085,
4,indirectx,LIE,Is MacDonalds your favourite restaurant?,""Yes, MacDonalds is my favourite restaurant"",,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2021_Feb_19_0916,deception_task,2020.2.10,59.959183330216085,
5,directx,TRUTH ,Who is your favourite celebrity?,"My favourite celebrity is Chris Hemsworth",,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,013,001,2021_Feb_19_0916,deception_task,2020.2.10,59.959183330216085,
9,Indirect,LIE,Is your favourite drink Iced Latte?,,video/V25.mp4,,,,,,,,,,0,0,0,0,,,,,,434.78735385881737,435.32062647491693,470.70040465984493,471.20027184765786,475.9993940051645,476.5330143705942,482.0489559820853,482.5486063081771,483.7323555718176,None,None,None,483.7323555718176,None,483.7323555718176,None,,,,,,,013,001,2021_Feb_19_0916,deception_task,2020.2.10,59.959183330216085,
20,Indirect,TRUTH,Is your house on the 9th floor of the building?,,video/V20.mp4,,,,,,,,,,0,1,1,1,,,,,,494.7479128628038,495.24776336876675,515.1790395705029,515.6789154200815,518.5285860206932,519.0617062556557,525.9611037257127,526.4779580188915,528.2445983369835,None,0.7379629629629629,30.13124585337937,528.2445983369835,None,528.2445983369835,None,,,,,,,013,001,2021_Feb_19_0916,deception_task,2020.2.10,59.959183330216085,
29,Indirect,LIE,Do you use a Apple phone?,,video/V38.mp4,,,,,,,,,,0,2,2,2,,,,,,564.6071757622994,565.1070426297374,580.4727401747368,580.972686921712,583.9387624361552,584.4723144709133,589.1718670804985,589.671579320915,590.7215641150251,None,0.375,3.883610485121608,590.7215641150251,None,590.7215641150251,None,,,,,,,013,001,2021_Feb_19_0916,deception_task,2020.2.10,59.959183330216085,
18,Indirect,LIE,Was the last country you visited Thailand?,,video/V23.mp4,,,,,,,,,,0,3,3,3,,,,,,603.1033867704682,603.6034271917306,632.9841642533429,633.4841145290993,636.8169590672478,637.3504078034312,644.4830571655184,644.9829952511936,646.9991187569685,None,0.30092592592592593,1.4479412212967873,646.9991187569685,None,646.9991187569685,None,,,,,,,013,001,2021_Feb_19_0916,deception_task,2020.2.10,59.959183330216085,
