Item,pic,correct,part,partimg,condition,parta.thisRepN,parta.thisTrialN,parta.thisN,parta.thisIndex,trialsA.thisRepN,trialsA.thisTrialN,trialsA.thisN,trialsA.thisIndex,partb.thisRepN,partb.thisTrialN,partb.thisN,partb.thisIndex,trialB.thisRepN,trialB.thisTrialN,trialB.thisN,trialB.thisIndex,partc.thisRepN,partc.thisTrialN,partc.thisN,partc.thisIndex,trialC.thisRepN,trialC.thisTrialN,trialC.thisN,trialC.thisIndex,textboxsubjectid.text,image_2.started,image_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID 027,,,,,,,,,,027,001,2021_Feb_22_1139,untitled,2020.2.10,60.02996506226634,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027,001,2021_Feb_22_1139,untitled,2020.2.10,60.02996506226634,
1,images/4,b,a,images/3,cognitive,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,027,001,2021_Feb_22_1139,untitled,2020.2.10,60.02996506226634,
1,images/4,b,a,images/3,cognitive,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,66.00506353797391,None,0.3537037037037037,0.16666666666666666,1,0,0,5.124977704137564,b,027,001,2021_Feb_22_1139,untitled,2020.2.10,60.02996506226634,
2,images/5,a,b,images/28,physical,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,71.13742257421836,None,-0.37962962962962965,0.11203703703703703,1,0,0,1.2905660485848784,a,027,001,2021_Feb_22_1139,untitled,2020.2.10,60.02996506226634,
3,images/6,a,c,images/61,affect,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,72.43715842580423,None,-0.38055555555555554,0.07592592592592592,1,0,0,1.2914014169946313,a,027,001,2021_Feb_22_1139,untitled,2020.2.10,60.02996506226634,
4,images/7,d,None,None,affect,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,73.7370360721834,None,-0.34444444444444444,-0.4222222222222222,1,0,0,1.590309599880129,d,027,001,2021_Feb_22_1139,untitled,2020.2.10,60.02996506226634,
5,images/8,b,None,None,cognitive,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,75.33690492808819,None,0.3148148148148148,0.22685185185185186,1,0,0,1.3904541530646384,b,027,001,2021_Feb_22_1139,untitled,2020.2.10,60.02996506226634,
6,images/9,b,None,None,physical,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,76.73685834789649,None,0.4537037037037037,0.12685185185185185,1,0,0,1.2236932776868343,b,027,001,2021_Feb_22_1139,untitled,2020.2.10,60.02996506226634,
7,images/10,c,None,None,physical,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,77.97004415513948,None,0.44166666666666665,-0.412962962962963,1,0,0,2.1239094333723187,c,027,001,2021_Feb_22_1139,untitled,2020.2.10,60.02996506226634,
