Item,pic,correct,part,partimg,condition,parta.thisRepN,parta.thisTrialN,parta.thisN,parta.thisIndex,trialsA.thisRepN,trialsA.thisTrialN,trialsA.thisN,trialsA.thisIndex,partb.thisRepN,partb.thisTrialN,partb.thisN,partb.thisIndex,trialB.thisRepN,trialB.thisTrialN,trialB.thisN,trialB.thisIndex,partc.thisRepN,partc.thisTrialN,partc.thisN,partc.thisIndex,trialC.thisRepN,trialC.thisTrialN,trialC.thisN,trialC.thisIndex,textboxsubjectid.text,image_2.started,image_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID 029,,,,,,,,,,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
1,images/4,b,a,images/3,cognitive,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
1,images/4,b,a,images/3,cognitive,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,50.469300215598196,None,0.33425925925925926,0.1111111111111111,1,0,0,1.5396588207222521,b,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
2,images/5,a,b,images/28,physical,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,52.03580630989745,None,-0.3194444444444444,0.13240740740740742,1,0,0,1.2289611659944057,a,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
3,images/6,a,c,images/61,affect,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,53.30239690374583,None,-0.33796296296296297,0.12407407407407407,1,0,0,1.0403331466950476,a,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
4,images/7,d,None,None,affect,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,54.35241441987455,None,-0.38425925925925924,-0.3861111111111111,1,0,0,1.359045716933906,d,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
5,images/8,b,None,None,cognitive,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,55.73498293990269,None,0.35833333333333334,0.1787037037037037,1,0,0,0.9621655796654522,b,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
6,images/9,b,None,None,physical,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,56.75206724787131,None,0.43796296296296294,0.10833333333333334,1,0,0,1.038731382228434,b,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
7,images/10,c,None,None,physical,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,57.81860285624862,None,0.44722222222222224,0.17314814814814813,1,0,0,1.2257156129926443,b,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
8,images/11,c,None,None,cognitive,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,59.06838471069932,None,0.4148148148148148,-0.44074074074074077,1,0,0,1.0343614183366299,c,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
9,images/12,d,None,None,affect,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,60.118106447160244,None,-0.3055555555555556,-0.3851851851851852,1,0,0,1.1023730360902846,d,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
10,images/13,d,None,None,cognitive,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,61.26808136049658,None,-0.3055555555555556,-0.387037037037037,1,0,0,0.973610510583967,d,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
11,images/14,c,None,None,physical,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,62.26817792188376,None,0.3527777777777778,-0.34814814814814815,1,0,0,1.0300578600727022,c,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
12,images/15,a,None,None,affect,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,63.33464455790818,None,-0.3074074074074074,0.19537037037037036,1,0,0,1.0261976500041783,a,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
13,images/16,b,None,None,affect,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,64.38416001852602,None,0.40185185185185185,0.175,1,0,0,1.230559401679784,b,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
14,images/17,b,None,None,cognitive,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,65.65072462754324,None,0.35,0.1527777777777778,1,0,0,1.0995461293496192,b,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
15,images/18,d,None,None,physical,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,66.76728641334921,None,-0.4083333333333333,-0.3388888888888889,1,0,0,1.6046677329577506,d,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
16,images/19,b,None,None,physical,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,68.38378115138039,None,0.39351851851851855,0.10833333333333334,1,0,0,1.531493448652327,b,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
17,images/20,c,None,None,affect,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,69.93362735910341,None,0.40370370370370373,-0.4287037037037037,1,0,0,1.495013133622706,c,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
18,images/21,b,None,None,physical,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,71.45009348168969,None,0.4888888888888889,0.09166666666666666,1,0,0,1.1281892526894808,b,029,001,2021_Feb_18_0949,untitled,2020.2.10,59.98075802630839,
