Item,pic,correct,part,partimg,condition,parta.thisRepN,parta.thisTrialN,parta.thisN,parta.thisIndex,trialsA.thisRepN,trialsA.thisTrialN,trialsA.thisN,trialsA.thisIndex,partb.thisRepN,partb.thisTrialN,partb.thisN,partb.thisIndex,trialB.thisRepN,trialB.thisTrialN,trialB.thisN,trialB.thisIndex,partc.thisRepN,partc.thisTrialN,partc.thisN,partc.thisIndex,trialC.thisRepN,trialC.thisTrialN,trialC.thisN,trialC.thisIndex,textboxsubjectid.text,image_2.started,image_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
59,images/64,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,271.5916604963131,None,0.35833333333333334,0.07962962962962963,1,0,0,5.537392996717244,b,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
60,images/65,c,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,277.15777200460434,None,0.44351851851851853,-0.32685185185185184,1,0,0,6.127363508567214,c,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
61,images/66,a,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,283.29001394845545,None,0.42314814814814816,-0.3509259259259259,1,0,0,8.793359271250665,c,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
62,images/67,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,292.10612417338416,None,0.4,0.15462962962962962,1,0,0,7.427159670740366,b,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
63,images/68,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,299.5554663366638,None,-0.3509259259259259,-0.3731481481481482,1,0,0,4.92544530518353,d,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
64,images/69,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,304.5048880591057,None,-0.3768518518518518,0.18611111111111112,1,0,0,3.393826744053513,a,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
65,images/70,a,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,307.9547197665088,None,-0.36203703703703705,0.19166666666666668,1,0,0,4.99636627594009,a,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
66,images/71,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,312.9704044153914,None,0.4388888888888889,-0.35,1,0,0,10.098865708336234,c,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
67,images/72,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,323.0864192340523,None,-0.2574074074074074,-0.3212962962962963,1,0,0,4.492594286799431,d,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
68,images/73,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,327.6194018451497,None,0.3527777777777778,0.14074074074074075,1,0,0,7.7607221635989845,b,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
69,images/74,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,335.4017794239335,None,0.462037037037037,-0.3138888888888889,1,0,0,5.004407818429172,c,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
70,images/75,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,340.417902930174,None,0.44351851851851853,-0.36574074074074076,1,0,0,8.793276504613459,c,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
71,images/76,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,349.2334976266138,None,0.41388888888888886,0.13425925925925927,1,0,0,6.828395335469395,b,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
72,images/77,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,356.0997777483426,None,-0.30092592592592593,-0.4064814814814815,1,0,0,6.829241931904107,d,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
73,images/78,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,362.9658313835971,None,0.3851851851851852,0.16296296296296298,1,0,0,4.302471329923719,b,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
74,images/79,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,367.3154529016465,None,0.41759259259259257,-0.3,1,0,0,4.839867534581572,c,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
75,images/80,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,372.1817291737534,None,0.3925925925925926,0.11388888888888889,1,0,0,4.8026147284545,b,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
76,images/81,a,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,376.99765814561397,None,-0.37962962962962965,0.16666666666666666,1,0,0,3.959729730617255,a,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
77,images/82,d,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,380.98075156193227,None,-0.33796296296296297,-0.32407407407407407,1,0,0,3.737147070001811,d,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
78,images/83,d,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,384.72997810831293,None,-0.35833333333333334,-0.3685185185185185,1,0,0,3.660017618443817,d,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
79,images/84,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,388.4133295775391,None,0.4287037037037037,0.1824074074074074,1,0,0,4.562397263012826,b,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
80,images/85,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,392.99596334900707,None,-0.30833333333333335,0.17037037037037037,1,0,0,3.4609532696194947,a,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
81,images/86,a,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,396.4789736773819,None,-0.325,0.175,1,0,0,3.228732113726437,a,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
82,images/87,d,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,399.7288078228012,None,-0.34629629629629627,-0.262037037037037,1,0,0,4.128046495839953,d,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
83,images/88,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,403.8951875856146,None,-0.34629629629629627,-0.41203703703703703,1,0,0,3.100325357168913,d,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
84,images/89,c,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,407.027953078039,None,0.46944444444444444,-0.3712962962962963,1,0,0,4.70400309516117,c,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
85,images/90,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,411.7441918803379,None,0.3925925925925926,0.1638888888888889,1,0,0,2.5612260149791837,b,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
86,images/91,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,414.3274249099195,None,0.3768518518518518,0.11388888888888889,1,0,0,5.25997758237645,b,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
87,images/92,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,419.5935795335099,None,0.4074074074074074,-0.38333333333333336,1,0,0,6.4931505573913455,c,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
88,images/93,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,426.10942875407636,None,0.3398148148148148,0.15648148148148147,1,0,0,10.291127451695502,b,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
89,images/94,a,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,436.40805591410026,None,-0.38055555555555554,0.14074074074074075,1,0,0,4.591631624381989,a,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
90,images/95,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,441.0246475348249,None,0.4305555555555556,0.11666666666666667,1,0,0,2.526882241014391,b,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
91,images/96,c,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,34,34,34,,443.5743808201514,None,0.31666666666666665,0.16111111111111112,1,0,0,3.460430041421205,b,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
92,images/97,c,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,35,35,35,,447.05733404587954,None,0.40370370370370373,-0.45740740740740743,1,0,0,2.961161790881306,c,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
93,images/98,a,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,36,36,36,,450.0404553716071,None,-0.3675925925925926,0.14444444444444443,1,0,0,2.1597718843258917,a,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
94,images/99,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,452.22356335259974,None,-0.5166666666666667,-0.3768518518518518,1,0,0,5.6592874731868505,d,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
95,images/100,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,38,38,38,,457.9064393932931,None,-0.5351851851851852,0.17962962962962964,1,0,0,6.171930599026382,a,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
96,images/101,c,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,39,39,39,,464.088861820288,None,0.4185185185185185,-0.45925925925925926,1,0,0,4.526582291349769,c,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
97,images/102,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,40,40,40,,468.63813250884414,None,0.40185185185185185,0.11666666666666667,1,0,0,2.959295685403049,b,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
98,images/103,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,41,41,41,,471.62160800024867,None,0.38425925925925924,-0.41388888888888886,1,0,0,5.47184834536165,c,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,026,001,2021_Feb_22_0953,untitled,2020.2.10,60.02245183808608,
