Item,pic,correct,part,partimg,condition,parta.thisRepN,parta.thisTrialN,parta.thisN,parta.thisIndex,trialsA.thisRepN,trialsA.thisTrialN,trialsA.thisN,trialsA.thisIndex,partb.thisRepN,partb.thisTrialN,partb.thisN,partb.thisIndex,trialB.thisRepN,trialB.thisTrialN,trialB.thisN,trialB.thisIndex,partc.thisRepN,partc.thisTrialN,partc.thisN,partc.thisIndex,trialC.thisRepN,trialC.thisTrialN,trialC.thisN,trialC.thisIndex,textboxsubjectid.text,image_2.started,image_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID 002,,,,,,,,,,002,001,2021_Feb_04_1630,untitled,2020.2.10,60.00153993483331,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2021_Feb_04_1630,untitled,2020.2.10,60.00153993483331,
1,images/4,b,a,images/3,cognitive,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,002,001,2021_Feb_04_1630,untitled,2020.2.10,60.00153993483331,
1,images/4,b,a,images/3,cognitive,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,96.49372318899259,None,0.36666666666666664,0.16203703703703703,1,0,0,8.53670327248983,b,002,001,2021_Feb_04_1630,untitled,2020.2.10,60.00153993483331,
2,images/5,a,b,images/28,physical,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,105.05950844171457,None,-0.38425925925925924,0.1388888888888889,1,0,0,2.1311399890109897,a,002,001,2021_Feb_04_1630,untitled,2020.2.10,60.00153993483331,
3,images/6,a,c,images/61,affect,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,107.2087750241626,None,-0.3787037037037037,0.1648148148148148,1,0,0,3.7306107298936695,a,002,001,2021_Feb_04_1630,untitled,2020.2.10,60.00153993483331,
4,images/7,d,None,None,affect,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,110.9584096306935,None,0.4046296296296296,0.14814814814814814,1,0,0,13.023651444818825,b,002,001,2021_Feb_04_1630,untitled,2020.2.10,60.00153993483331,
5,images/8,b,None,None,cognitive,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,124.0237755952403,None,0.31574074074074077,0.2037037037037037,1,0,0,2.935281092999503,b,002,001,2021_Feb_04_1630,untitled,2020.2.10,60.00153993483331,
6,images/9,b,None,None,physical,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,126.99019212182611,None,0.46574074074074073,0.1287037037037037,0,0,0,1.463835674803704,b,002,001,2021_Feb_04_1630,untitled,2020.2.10,60.00153993483331,
7,images/10,c,None,None,physical,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,128.47326661087573,None,0.4222222222222222,-0.387037037037037,1,0,0,4.361591601045802,c,002,001,2021_Feb_04_1630,untitled,2020.2.10,60.00153993483331,
