Item,pic,correct,part,partimg,condition,parta.thisRepN,parta.thisTrialN,parta.thisN,parta.thisIndex,trialsA.thisRepN,trialsA.thisTrialN,trialsA.thisN,trialsA.thisIndex,partb.thisRepN,partb.thisTrialN,partb.thisN,partb.thisIndex,trialB.thisRepN,trialB.thisTrialN,trialB.thisN,trialB.thisIndex,partc.thisRepN,partc.thisTrialN,partc.thisN,partc.thisIndex,trialC.thisRepN,trialC.thisTrialN,trialC.thisN,trialC.thisIndex,textboxsubjectid.text,image_2.started,image_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
45,images/49,a,None,None,affect,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,151.14158401731402,None,-0.39166666666666666,0.2037037037037037,1,0,0,1.6604622500017285,a,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
46,images/50,d,None,None,affect,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,152.8247718778439,None,0.6166666666666667,0.175,1,0,0,0.9599385727196932,b,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
47,images/51,c,None,None,affect,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,153.807956722565,None,0.4351851851851852,-0.4,1,0,0,1.8613356011919677,c,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
48,images/52,c,None,None,affect,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,155.69098238553852,None,0.4324074074074074,-0.3425925925925926,1,0,0,3.1932777231559157,c,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
49,images/53,d,None,None,affect,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,158.90737068187445,None,-0.5472222222222223,-0.38055555555555554,1,0,0,1.624604290816933,d,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
50,images/54,c,None,None,affect,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,160.5572201614268,None,0.42777777777777776,-0.3287037037037037,1,0,0,1.2080076658166945,c,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
51,images/55,a,None,None,affect,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,161.77384841721505,None,-0.38055555555555554,0.12314814814814815,1,0,0,0.9945415547117591,a,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
52,images/56,c,None,None,affect,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,162.79052017396316,None,0.4564814814814815,-0.4361111111111111,1,0,0,1.9953288030810654,c,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
53,images/57,d,None,None,affect,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,164.80691026663408,None,-0.4324074074074074,-0.3592592592592593,1,0,0,2.660008314996958,d,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
54,images/58,d,None,None,cognitive,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,167.49006636766717,None,-0.37962962962962965,-0.3472222222222222,1,0,0,1.5060711768455803,d,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
55,images/59,b,None,None,cognitive,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,169.00651035504416,None,0.42685185185185187,0.125,1,0,0,1.1697250856086612,b,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
56,images/60,b,None,None,affect,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,170.189701102674,None,0.5092592592592593,0.1962962962962963,1,0,0,1.3940233956091106,b,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
3,images/6,a,c,images/61,affect,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
57,images/62,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,172.2227090569213,None,0.5675925925925925,-0.30185185185185187,1,0,0,12.193944349884987,c,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
58,images/63,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,184.43807559926063,None,-0.3611111111111111,-0.33055555555555555,1,0,0,4.458898212295026,d,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
59,images/64,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,188.9212302886881,None,0.562037037037037,-0.31574074074074077,1,0,0,15.638597992714494,c,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
60,images/65,c,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,204.56959413411096,None,0.5879629629629629,-0.4,1,0,0,3.8268583733588457,c,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
61,images/66,a,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,208.40208354452625,None,-0.5268518518518519,-0.3296296296296296,1,0,0,3.4939949084073305,d,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
62,images/67,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,211.91867574257776,None,0.5546296296296296,0.19444444444444445,1,0,0,3.6703432705253363,b,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
63,images/68,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,215.60188958793879,None,-0.5194444444444445,-0.3861111111111111,1,0,0,2.994767078664154,d,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
64,images/69,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,218.6180859161541,None,-0.5037037037037037,0.22037037037037038,1,0,0,3.795020062942058,a,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
65,images/70,a,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,222.43441589036956,None,-0.6055555555555555,0.20277777777777778,1,0,0,2.2944015567190945,a,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
66,images/71,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,224.75080906273797,None,-0.5722222222222222,0.09074074074074075,1,0,0,8.827279265969992,a,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
67,images/72,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,233.59998017456383,None,0.46574074074074073,-0.34444444444444444,1,0,0,3.3926144330762327,c,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
68,images/73,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,237.01591273956,None,-0.5592592592592592,0.10185185185185185,1,0,0,7.838265128433704,a,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
69,images/74,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,244.86550346016884,None,0.5064814814814815,-0.4111111111111111,1,0,0,1.8930536112748086,c,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
70,images/75,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,246.78202020563185,None,-0.5685185185185185,-0.3212962962962963,1,0,0,4.159900526050478,d,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
71,images/76,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,250.96484652208164,None,0.5407407407407407,0.12777777777777777,1,0,0,4.4602632243186235,b,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
72,images/77,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,255.44789021415636,None,-0.5157407407407407,0.08703703703703704,1,0,0,2.560852280817926,a,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
73,images/78,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,258.03090573940426,None,0.5527777777777778,0.17407407407407408,1,0,0,1.9061740902252495,b,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
74,images/79,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,259.9306942666881,None,0.5787037037037037,-0.3731481481481482,1,0,0,2.158032495994121,c,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
75,images/80,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,262.11358121503145,None,0.5277777777777778,0.13055555555555556,1,0,0,3.4260907587595284,b,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
76,images/81,a,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,265.5634613633156,None,0.5370370370370371,0.1675925925925926,1,0,0,2.5576715292409062,b,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
77,images/82,d,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,268.1294795181602,None,-0.48333333333333334,-0.3296296296296296,1,0,0,2.993755269329995,d,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
78,images/83,d,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,271.14619265822694,None,-0.41944444444444445,-0.41388888888888886,1,0,0,2.5266368282027543,d,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
79,images/84,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,273.6958213620819,None,0.5120370370370371,0.18888888888888888,1,0,0,2.8610157617367804,b,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
80,images/85,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,276.57890990236774,None,0.5,-0.3175925925925926,1,0,0,3.4943115399219096,c,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
81,images/86,a,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,280.0951010975987,None,-0.3925925925925926,0.16296296296296298,1,0,0,1.326960709411651,a,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
82,images/87,d,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,281.4450241695158,None,-0.32222222222222224,-0.34814814814814815,1,0,0,1.7370440922677517,d,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
83,images/88,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,283.19482687627897,None,-0.34629629629629627,-0.3824074074074074,1,0,0,1.8290372607298195,d,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
84,images/89,c,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,285.04473294550553,None,0.5555555555555556,-0.3592592592592593,1,0,0,3.1595514928922057,c,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
85,images/90,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,288.2276875828393,None,0.5444444444444444,0.17222222222222222,1,0,0,2.494864281732589,b,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
86,images/91,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,290.74438243731856,None,0.5703703703703704,-0.37407407407407406,1,0,0,2.2712662825360894,c,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
87,images/92,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,293.02733713854104,None,-0.4675925925925926,-0.425,1,0,0,2.330413821619004,d,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
88,images/93,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,295.3771094335243,None,-0.5222222222222223,0.1925925925925926,1,0,0,4.794450318440795,a,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
89,images/94,a,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,300.19326424971223,None,-0.4546296296296296,0.13703703703703704,1,0,0,2.12742798961699,a,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
90,images/95,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,302.3432638649829,None,0.5231481481481481,0.125,1,0,0,1.4287030487321317,b,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
91,images/96,c,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,34,34,34,,303.79291688557714,None,0.5324074074074074,-0.43703703703703706,1,0,0,3.0367202744819224,c,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
92,images/97,c,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,35,35,35,,306.8260615016334,None,-0.4981481481481482,-0.4361111111111111,1,0,0,2.490663059055805,d,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
93,images/98,a,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,36,36,36,,309.32574551180005,None,-0.43796296296296294,0.09259259259259259,1,0,0,1.0917137498036027,a,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
94,images/99,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,310.4423294328153,None,-0.45555555555555555,0.08888888888888889,1,0,0,3.5620058849453926,a,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
95,images/100,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,38,38,38,,314.0252884970978,None,-0.362962962962963,-0.3435185185185185,1,0,0,6.993174938485026,d,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
96,images/101,c,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,39,39,39,,321.0412246552296,None,0.42685185185185187,-0.425,1,0,0,1.826075938064605,c,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
97,images/102,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,40,40,40,,322.8910248596221,None,0.42314814814814816,0.12685185185185185,1,0,0,1.596536044497043,b,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
98,images/103,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,41,41,41,,324.50764888105914,None,0.38796296296296295,0.18333333333333332,1,0,0,3.625473984517157,b,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,022,001,2021_Feb_16_1629,untitled,2020.2.10,60.01124296492762,
