task,time,text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,idresponse.text,heartbeatresponse.text,confidenceslider.response,confidenceslider.rt,text_2.started,text_2.stopped,key_guess.keys,key_guess.rt,key_guess.started,key_guess.stopped,text_3.started,text_3.stopped,key_noguess.keys,key_noguess.rt,key_noguess.started,key_noguess.stopped,text_4.started,text_4.stopped,key_noguess_perturbed.keys,key_noguess_perturbed.rt,key_noguess_perturbed.started,key_noguess_perturbed.stopped,text_perturbed.started,text_perturbed.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Count20,20,+,0,0,0,0,ID 014,Enter Number  30 ,0.1074074074074074,3.2329618874937296,,,,,,,,,,,,,,,,,,,,,014,001,2021_Feb_19_1640,Heartbeat,2020.2.10,60.167617584228985,
Count30,30,+,0,1,1,2,,Enter Number53,0.1074074074074074,1.5977923050522804,,,,,,,,,,,,,,,,,,,,,014,001,2021_Feb_19_1640,Heartbeat,2020.2.10,60.167617584228985,
Count40,40,+,0,2,2,4,,Enter Number   52 ,0.1925925925925926,3.4148200238123536,,,,,,,,,,,,,,,,,,,,,014,001,2021_Feb_19_1640,Heartbeat,2020.2.10,60.167617584228985,
Count35,35,+,0,3,3,3,,Enter Number  33 ,0.1074074074074074,2.45020864950493,,,,,,,,,,,,,,,,,,,,,014,001,2021_Feb_19_1640,Heartbeat,2020.2.10,60.167617584228985,
Count25,25,+,0,4,4,1,,Enter Number  43 ,0.13981481481481484,3.713822843041271,,,,,,,,,,,,,,,,,,,,,014,001,2021_Feb_19_1640,Heartbeat,2020.2.10,60.167617584228985,
,,,,,,,,,,,575.2731542019174,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[3.9630875647999346, 6.755480580963194, 8.387223677244037, 9.755753262434155, 10.74724078271538, 12.115463360212743, 13.187356682028621, 14.379215177614242, 15.56327850650996, 16.747228271327913, 17.859180132858455, 19.339257690124214, 20.2832742203027, 21.62731827562675, 22.691294204909354, 23.95521925529465, 25.083346914034337, 26.235383942257613, 27.29932330036536, 28.33917075302452, 29.539165106602013, 31.587173440027982, 32.77121367119253, 34.1390480780974, 35.42733162082732, 36.62721626041457, 38.5471684737131, 39.747357233893126, 40.90710056666285, 42.21128369541839, 43.58734442712739, 44.699029702693224, 45.99556074291468, 47.13917960692197, 48.155351233202964, 49.235318498685956, 50.466975684743375, 51.52337010158226, 52.65912995953113, 53.643276889342815, 54.9952675299719, 56.21151082357392, 57.55528829200193]",620.7351410952397,None,,,,,,,,,,,,,,,014,001,2021_Feb_19_1640,Heartbeat,2020.2.10,60.167617584228985,
,,,,,,,,,,,681.7121248380281,None,,,,,620.7351410952397,None,"['space', 'space']","[23.491680963430554, 27.515793721657246]",746.6226281505078,None,,,,,,,,,014,001,2021_Feb_19_1640,Heartbeat,2020.2.10,60.167617584228985,
,,,,,,,,,,,807.5996288964525,None,,,,,,,,,,,746.6226281505078,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[9.782517769373953, 11.206623726058751, 12.446628178935498, 14.790377096273005, 17.054390046279877, 19.630510254763067, 34.91068328265101, 35.55041338549927, 36.326437160838395, 37.19041713234037, 37.95860852813348, 38.85433987295255, 39.678558367304504, 40.454511566087604, 41.438519588671625, 42.2466505067423, 43.15043077291921, 44.046552212908864, 44.97430023457855, 45.846385267563164, 46.838741519488394, 47.71866663172841, 48.55039253318682, 49.64653752045706, 50.542519411537796, 51.50277172867209, 52.446625612676144, 53.39856819668785, 54.406795483548194, 55.28641615435481, 56.270168498158455, 57.510296780150384, 58.37437684228644, 59.2703972295858]",899.1239084713161,None,,,014,001,2021_Feb_19_1640,Heartbeat,2020.2.10,60.167617584228985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.1239084713161,None,,,,,,,
