Item,pic,correct,part,partimg,condition,parta.thisRepN,parta.thisTrialN,parta.thisN,parta.thisIndex,trialsA.thisRepN,trialsA.thisTrialN,trialsA.thisN,trialsA.thisIndex,partb.thisRepN,partb.thisTrialN,partb.thisN,partb.thisIndex,trialB.thisRepN,trialB.thisTrialN,trialB.thisN,trialB.thisIndex,partc.thisRepN,partc.thisTrialN,partc.thisN,partc.thisIndex,trialC.thisRepN,trialC.thisTrialN,trialC.thisN,trialC.thisIndex,textboxsubjectid.text,image_2.started,image_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
10,images/13,d,None,None,cognitive,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,88.83347266819328,None,-0.3425925925925926,-0.362962962962963,1,0,0,1.3618899467401206,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
11,images/14,c,None,None,physical,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,90.21706262184307,None,0.3574074074074074,-0.34814814814814815,1,0,0,0.8925377614796162,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
12,images/15,a,None,None,affect,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,91.11685628211126,None,-0.30185185185185187,0.23148148148148148,1,0,0,1.3256444591097534,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
13,images/16,b,None,None,affect,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,92.46688040625304,None,0.3435185185185185,-0.3888888888888889,1,0,0,2.3400731687434018,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
14,images/17,b,None,None,cognitive,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,94.81652053073049,None,0.5064814814814815,0.13518518518518519,1,0,0,2.55975160934031,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
15,images/18,d,None,None,physical,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,97.3998597455211,None,-0.41574074074074074,-0.41388888888888886,1,0,0,1.3253169199451804,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
16,images/19,b,None,None,physical,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,98.74951623054221,None,0.4740740740740741,0.18333333333333332,1,0,0,1.241224141791463,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
17,images/20,c,None,None,affect,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,99.99948832113296,None,0.41944444444444445,-0.4425925925925926,1,0,0,1.5598080707713962,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
18,images/21,b,None,None,physical,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,101.58258885890245,None,0.44907407407407407,0.1537037037037037,1,0,0,1.1322226952761412,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
19,images/22,a,None,None,physical,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,102.7324800430797,None,-0.375,0.058333333333333334,1,0,0,0.7926624892279506,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
20,images/23,d,None,None,affect,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,103.54898196691647,None,-0.32314814814814813,-0.3277777777777778,1,0,0,1.1290336032398045,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
21,images/24,d,None,None,cognitive,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,104.71571012074128,None,-0.325,-0.32037037037037036,1,0,0,1.441869081929326,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
22,images/25,a,None,None,cognitive,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,106.16554375272244,None,-0.38055555555555554,0.1685185185185185,1,0,0,1.1043822187930346,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
23,images/26,b,None,None,affect,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,107.28210361395031,None,0.4027777777777778,0.16666666666666666,1,0,0,1.0949743804521859,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
24,images/27,d,None,None,cognitive,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,108.39836416672915,None,-0.3398148148148148,-0.37407407407407406,1,0,0,1.3271997072733939,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
2,images/5,a,b,images/28,physical,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
25,images/29,b,None,None,affect,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,115.61410572612658,None,0.42685185185185187,0.12685185185185185,1,0,0,1.3065830483101308,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
26,images/30,b,None,None,affect,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,116.93105324404314,None,0.475,0.1527777777777778,1,0,0,4.225260073784739,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
27,images/31,d,None,None,affect,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,121.18045398592949,None,-0.3787037037037037,-0.2564814814814815,1,0,0,1.29139852989465,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
28,images/32,b,None,None,affect,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,122.48050486529246,None,-0.44074074074074077,-0.3037037037037037,1,0,0,4.924799851607531,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
29,images/33,c,None,None,affect,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,127.44664389826357,None,0.425,-0.3611111111111111,1,0,0,3.1080348696559668,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
30,images/34,d,None,None,affect,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,130.56303469650447,None,-0.49537037037037035,-0.29259259259259257,1,0,0,1.7248962842859328,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
31,images/35,d,None,None,affect,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,132.31276875175536,None,-0.5157407407407407,-0.25833333333333336,1,0,0,2.572970574721694,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
32,images/36,d,None,None,affect,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,134.8959892699495,None,-0.4324074074074074,-0.3333333333333333,1,0,0,3.2276628809049726,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
33,images/37,b,None,None,affect,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,138.1458179615438,None,0.5027777777777778,0.06944444444444445,1,0,0,3.394812568090856,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
34,images/38,b,None,None,affect,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,141.56199465692043,None,0.4111111111111111,0.11018518518518519,1,0,0,2.2272891462780535,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
35,images/39,c,None,None,affect,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,143.81135529838502,None,0.3962962962962963,-0.29259259259259257,1,0,0,3.4271009638905525,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
36,images/40,c,None,None,cognitive,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,147.26146546192467,None,0.4675925925925926,-0.3611111111111111,1,0,0,1.8370005274191499,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
37,images/41,a,None,None,affect,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,149.1110423882492,None,-0.3787037037037037,0.14537037037037037,1,0,0,1.9600957655347884,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
38,images/42,d,None,None,affect,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,151.09433534322307,None,0.48703703703703705,0.000925925925925926,1,0,0,2.0647474583238363,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
39,images/43,a,None,None,affect,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,153.17720907414332,None,-0.39166666666666666,0.12962962962962962,1,0,0,3.460723896045238,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
40,images/44,d,None,None,cognitive,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,156.66051518218592,None,-0.412962962962963,-0.40370370370370373,1,0,0,1.728039502631873,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
41,images/45,d,None,None,affect,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,158.41020913701504,None,-0.4527777777777778,0.12037037037037036,1,0,0,1.0594795695506036,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
42,images/46,c,None,None,affect,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,159.49334239726886,None,0.4759259259259259,-0.38981481481481484,1,0,0,1.0599643010646105,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
43,images/47,b,None,None,affect,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,160.57672459911555,None,-0.4111111111111111,-0.27037037037037037,1,0,0,1.8270614417269826,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
44,images/48,a,None,None,affect,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,162.4266008338891,None,-0.3574074074074074,0.18425925925925926,1,0,0,5.894375315401703,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
45,images/49,a,None,None,affect,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,168.34254398522899,None,-0.38333333333333336,0.1,1,0,0,2.394679435528815,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
46,images/50,d,None,None,affect,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,170.75894075026736,None,-0.4675925925925926,-0.2712962962962963,1,0,0,3.795020062942058,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
47,images/51,c,None,None,affect,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,174.57517801318318,None,0.3861111111111111,-0.3962962962962963,1,0,0,1.9236241122707725,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
48,images/52,c,None,None,affect,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,176.5080206906423,None,0.38425925925925924,0.0,1,0,0,1.9605548330582678,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
49,images/53,d,None,None,affect,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,178.4916161620058,None,0.375,-0.36666666666666664,1,0,0,3.660933828447014,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
50,images/54,c,None,None,affect,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,182.17460961593315,None,0.42777777777777776,-0.31203703703703706,1,0,0,1.5630202605389059,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
51,images/55,a,None,None,affect,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,183.75773325189948,None,0.41388888888888886,0.11481481481481481,1,0,0,1.4730151020921767,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
52,images/56,c,None,None,affect,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,185.24080838263035,None,0.44907407407407407,-0.4083333333333333,1,0,0,2.6904639694839716,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
53,images/57,d,None,None,affect,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,187.94045851565897,None,-0.425,-0.387037037037037,1,0,0,5.224469938781112,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
54,images/58,d,None,None,cognitive,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,193.19006938301027,None,-0.4064814814814815,-0.36203703703703705,1,0,0,1.3597023985348642,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
55,images/59,b,None,None,cognitive,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,194.57322625396773,None,0.42592592592592593,0.15462962962962962,1,0,0,1.4400225463323295,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
56,images/60,b,None,None,affect,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,196.0230217105709,None,-0.3787037037037037,0.25,1,0,0,2.759970203973353,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
3,images/6,a,c,images/61,affect,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
57,images/62,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,199.47303306683898,None,0.5425925925925926,-0.37962962962962965,1,0,0,3.328238143119961,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
58,images/63,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,202.8225525696762,None,-0.48333333333333334,-0.32685185185185184,1,0,0,2.0286190630868077,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
59,images/64,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,204.87232499290258,None,0.4185185185185185,-0.3212962962962963,1,0,0,3.402457278687507,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
60,images/65,c,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,208.28871951252222,None,0.5018518518518519,-0.3388888888888889,1,0,0,3.294219020754099,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
61,images/66,a,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,211.6047979784198,None,-0.5592592592592592,0.14907407407407408,1,0,0,12.291521396953613,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
62,images/67,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,223.92026146641,None,-0.4444444444444444,-0.3490740740740741,1,0,0,2.4069016692228615,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
63,images/68,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,226.33693732926622,None,-0.34074074074074073,-0.4305555555555556,1,0,0,2.5939186215400696,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
64,images/69,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,228.95310773700476,None,-0.3388888888888889,0.21944444444444444,1,0,0,2.661629006732255,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
65,images/70,a,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,231.636477812659,None,-0.5138888888888888,0.20277777777777778,1,0,0,1.6366808800958097,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
66,images/71,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,233.28614571876824,None,-0.38055555555555554,0.1259259259259259,1,0,0,2.6925110067240894,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
67,images/72,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,235.9853974157013,None,0.5481481481481482,-0.4527777777777778,1,0,0,2.5262893992476165,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
68,images/73,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,238.53549096174538,None,-0.5231481481481481,0.08703703703703704,1,0,0,5.793881536461413,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
69,images/74,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,244.35169967310503,None,0.48333333333333334,-0.35555555555555557,1,0,0,2.2924825195223093,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
70,images/75,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,246.66805787803605,None,-0.42685185185185187,-0.3537037037037037,1,0,0,1.7317235921509564,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
71,images/76,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,248.41788015374914,None,0.524074074074074,0.08333333333333333,1,0,0,11.170767691917717,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
72,images/77,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,259.6001145904884,None,0.6092592592592593,0.09259259259259259,1,0,0,3.827928568702191,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
73,images/78,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,263.4497630558908,None,0.4046296296296296,0.20277777777777778,1,0,0,1.9369309772737324,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
74,images/79,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,265.3996249185875,None,-0.4111111111111111,0.11388888888888889,1,0,0,2.494010306429118,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
75,images/80,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,267.9159113918431,None,-0.30833333333333335,0.22314814814814815,1,0,0,2.1271267565898597,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
76,images/81,a,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,270.06570858089253,None,-0.39444444444444443,0.1425925925925926,1,0,0,2.6599021297879517,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
77,images/82,d,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,272.74859937885776,None,-0.4046296296296296,-0.3194444444444444,1,0,0,3.127781833987683,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
78,images/83,d,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,275.8984632943757,None,-0.33055555555555555,-0.325,1,0,0,2.0915963361039758,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
79,images/84,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,278.0149535415694,None,0.37037037037037035,0.17407407407407408,1,0,0,2.6265037590637803,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
80,images/85,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,280.6647173669189,None,0.5518518518518518,-0.38333333333333336,1,0,0,3.7940390505827963,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
81,images/86,a,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,284.4811127851717,None,-0.43148148148148147,0.18611111111111112,1,0,0,2.4714306611567736,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
82,images/87,d,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,286.96401628665626,None,-0.3472222222222222,-0.3398148148148148,1,0,0,2.0617646416649222,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
83,images/88,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,289.0471097668633,None,-0.3731481481481482,-0.3675925925925926,1,0,0,3.0280611887574196,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
84,images/89,c,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,292.0968023100868,None,0.4398148148148148,-0.3138888888888889,1,0,0,7.223690710961819,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
85,images/90,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,299.3459627716802,None,-0.4064814814814815,0.2064814814814815,1,0,0,3.9011743920855224,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
86,images/91,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,303.2625914765522,None,0.39537037037037037,-0.3453703703703704,1,0,0,4.036660284735262,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
87,images/92,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,307.29531455924734,None,-0.3314814814814815,-0.35648148148148145,1,0,0,3.556913153734058,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
88,images/93,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,310.87792298709974,None,0.39166666666666666,0.14074074074074075,1,0,0,1.3692446523346007,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
89,images/94,a,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,312.244392381981,None,-0.375,0.14444444444444443,1,0,0,1.2913905098102987,a,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
90,images/95,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,313.5443386794068,None,0.4351851851851852,0.16111111111111112,1,0,0,1.0918298796750605,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
91,images/96,c,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,34,34,34,,314.6612555934116,None,0.3675925925925926,-0.3537037037037037,1,0,0,5.8302437965758145,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
92,images/97,c,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,35,35,35,,320.5106843090616,None,0.42777777777777776,-0.41759259259259257,1,0,0,5.924718047492206,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
93,images/98,a,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,36,36,36,,326.44303070614114,None,-0.3425925925925926,-0.3814814814814815,1,0,0,1.2596834069117904,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
94,images/99,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,327.7264977279119,None,-0.40555555555555556,-0.42407407407407405,1,0,0,8.792536735069007,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
95,images/100,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,38,38,38,,336.54242028389126,None,-0.3712962962962963,-0.3490740740740741,1,0,0,13.739817104302347,d,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
96,images/101,c,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,39,39,39,,350.2909009656869,None,0.45,-0.40555555555555556,1,0,0,3.427010177168995,c,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
97,images/102,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,40,40,40,,353.7406364325434,None,0.475,0.13425925925925927,1,0,0,2.724528645630926,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
98,images/103,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,41,41,41,,356.47331665595993,None,0.48703703703703705,0.1398148148148148,1,0,0,3.525074201170355,b,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,019,001,2021_Feb_18_1635,untitled,2020.2.10,59.98618298885489,
