Item,pic,correct,part,partimg,condition,parta.thisRepN,parta.thisTrialN,parta.thisN,parta.thisIndex,trialsA.thisRepN,trialsA.thisTrialN,trialsA.thisN,trialsA.thisIndex,partb.thisRepN,partb.thisTrialN,partb.thisN,partb.thisIndex,trialB.thisRepN,trialB.thisTrialN,trialB.thisN,trialB.thisIndex,partc.thisRepN,partc.thisTrialN,partc.thisN,partc.thisIndex,trialC.thisRepN,trialC.thisTrialN,trialC.thisN,trialC.thisIndex,textboxsubjectid.text,image_2.started,image_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
23,images/26,b,None,None,affect,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,101.81453476659954,None,0.3972222222222222,0.13240740740740742,1,0,0,1.5619032285176218,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
24,images/27,d,None,None,cognitive,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,103.39781302912161,None,-0.3490740740740741,-0.3851851851851852,1,0,0,1.460158963687718,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
2,images/5,a,b,images/28,physical,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
25,images/29,b,None,None,affect,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,106.59727805992588,None,0.4861111111111111,0.18333333333333332,1,0,0,2.1577402455732226,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
26,images/30,b,None,None,affect,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,108.78060931852087,None,0.4777777777777778,0.14074074074074075,1,0,0,4.407131363637745,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
27,images/31,d,None,None,affect,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,113.21348856762052,None,-0.39166666666666666,-0.2537037037037037,1,0,0,5.275352016091347,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
28,images/32,b,None,None,affect,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,118.49605670245364,None,0.475,0.09907407407407408,1,0,0,2.96148291323334,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
29,images/33,c,None,None,affect,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,121.47905323654413,None,0.42407407407407405,-0.34444444444444444,1,0,0,3.2596542141400278,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
30,images/34,d,None,None,affect,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,124.74550973530859,None,-0.41203703703703703,-0.23796296296296296,1,0,0,2.5932407672517,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
31,images/35,d,None,None,affect,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,127.36203815741464,None,-0.4425925925925926,-0.2175925925925926,1,0,0,2.79317865986377,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
32,images/36,d,None,None,affect,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,130.17840887373313,None,-0.4398148148148148,-0.3333333333333333,1,0,0,1.8946111043915153,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
33,images/37,b,None,None,affect,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,132.09468854637817,None,0.44351851851851853,0.04722222222222222,1,0,0,6.227578510064632,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
34,images/38,b,None,None,affect,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,138.3441826417111,None,0.4740740740740741,0.11851851851851852,1,0,0,4.760702915489674,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
35,images/39,c,None,None,affect,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,143.12706644600257,None,0.48703703703703705,-0.3,1,0,0,3.7265856275334954,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
36,images/40,c,None,None,cognitive,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,146.87683514785022,None,0.4222222222222222,-0.28703703703703703,1,0,0,1.2289143288508058,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
37,images/41,a,None,None,affect,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,148.12635490717366,None,-0.4703703703703704,0.1685185185185185,1,0,0,3.7940887748263776,a,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
38,images/42,d,None,None,affect,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,151.9426165507175,None,-0.44074074074074077,-0.287962962962963,1,0,0,3.362084994558245,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
39,images/43,a,None,None,affect,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,155.32574262470007,None,-0.4388888888888889,0.21851851851851853,1,0,0,4.793467060662806,a,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
40,images/44,d,None,None,cognitive,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,160.14186824811623,None,-0.49444444444444446,-0.41759259259259257,1,0,0,1.628967197611928,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
41,images/45,d,None,None,affect,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,161.7917863796465,None,-0.5333333333333333,-0.2759259259259259,1,0,0,3.159989387728274,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
42,images/46,c,None,None,affect,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,164.97479555290192,None,0.4425925925925926,-0.4444444444444444,1,0,0,2.425878708716482,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
43,images/47,b,None,None,affect,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,167.42466479400173,None,0.44166666666666665,0.027777777777777776,1,0,0,2.2578792166896164,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
44,images/48,a,None,None,affect,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,169.7079146336764,None,-0.4027777777777778,0.1962962962962963,1,0,0,2.4078284660354257,a,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
45,images/49,a,None,None,affect,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,172.1242254236713,None,-0.3925925925925926,0.18611111111111112,1,0,0,2.404759674333036,a,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
46,images/50,d,None,None,affect,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,174.54062443459406,None,-0.4324074074074074,-0.35648148148148145,1,0,0,2.804296051617712,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
47,images/51,c,None,None,affect,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,177.35692489519715,None,0.4305555555555556,-0.3537037037037037,1,0,0,3.2281652563251555,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
48,images/52,c,None,None,affect,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,180.60674813343212,None,0.46111111111111114,-0.3611111111111111,1,0,0,2.59210384497419,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
49,images/53,d,None,None,affect,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,183.2229653778486,None,-0.45925925925925926,-0.33240740740740743,1,0,0,2.94129163865,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
50,images/54,c,None,None,affect,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,186.17273741587996,None,0.5444444444444444,-0.4046296296296296,1,0,0,1.6276310570538044,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
51,images/55,a,None,None,affect,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,187.82247653976083,None,0.43703703703703706,0.08888888888888889,1,0,0,1.9592992146499455,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
52,images/56,c,None,None,affect,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,189.80581536982208,None,0.43333333333333335,-0.4185185185185185,1,0,0,4.47433391911909,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
53,images/57,d,None,None,affect,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,194.28866337239742,None,-0.5027777777777778,-0.3611111111111111,1,0,0,3.5285279555246234,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
54,images/58,d,None,None,cognitive,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,197.8381663216278,None,-0.44166666666666665,-0.3907407407407407,1,0,0,1.5928461807779968,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
55,images/59,b,None,None,cognitive,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,199.4545317767188,None,0.46111111111111114,0.1111111111111111,1,0,0,1.3609791900962591,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
56,images/60,b,None,None,affect,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,200.83782145986333,None,0.46111111111111114,0.17314814814814813,1,0,0,2.0930059398524463,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
3,images/6,a,c,images/61,affect,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
57,images/62,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,206.07070410903543,None,0.45185185185185184,-0.325,1,0,0,5.0606447220779955,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
58,images/63,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,211.1535441558808,None,-0.44166666666666665,-0.34074074074074073,1,0,0,3.9933943669311702,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
59,images/64,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,215.16966605838388,None,0.45092592592592595,-0.35185185185185186,1,0,0,5.15959287667647,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
60,images/65,c,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,220.35265149269253,None,0.5259259259259259,-0.38425925925925924,1,0,0,4.1270949970930815,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
61,images/66,a,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,224.50226871157065,None,-0.5462962962962963,0.09537037037037037,1,0,0,6.361186749301851,a,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
62,images/67,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,230.8847695426084,None,0.5574074074074075,0.175,1,0,0,6.9602035554125905,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
63,images/68,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,237.8674731841311,None,-0.5481481481481482,-0.37777777777777777,1,0,0,5.327059516683221,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
64,images/69,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,243.21698723360896,None,-0.4888888888888889,0.2101851851851852,1,0,0,2.7595374421216547,a,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
65,images/70,a,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,246.00006768945605,None,-0.4962962962962963,0.2222222222222222,1,0,0,2.594148957170546,a,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
66,images/71,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,248.6166047733277,None,-0.5138888888888888,-0.33240740740740743,1,0,0,5.326902002561837,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
67,images/72,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,253.94913813378662,None,0.44074074074074077,-0.29907407407407405,1,0,0,2.99126103380695,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
68,images/73,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,256.9656212585978,None,-0.55,0.14074074074074075,1,0,0,5.0254918853752315,a,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
69,images/74,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,262.0151338321157,None,0.4861111111111111,-0.30833333333333335,1,0,0,6.30540057271719,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
70,images/75,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,268.33106986200437,None,-0.3509259259259259,-0.2851851851851852,1,0,0,3.092793248593807,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
71,images/76,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,271.4474430163391,None,0.5388888888888889,0.15092592592592594,1,0,0,3.057788942940533,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
72,images/77,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,274.51340374723077,None,-0.4351851851851852,0.1111111111111111,1,0,0,2.95983206667006,a,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
73,images/78,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,277.4967964719981,None,0.5333333333333333,0.23055555555555557,1,0,0,2.9934659055434167,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
74,images/79,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,280.5130053111352,None,-0.4898148148148148,0.13333333333333333,1,0,0,5.093291774392128,a,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
75,images/80,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,285.62905766349286,None,-0.4648148148148148,-0.2833333333333333,1,0,0,3.6606011572293937,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
76,images/81,a,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,289.3124588574283,None,-0.4361111111111111,0.18425925925925926,1,0,0,3.968616907019168,a,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
77,images/82,d,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,293.27824436640367,None,-0.37777777777777777,-0.2796296296296296,1,0,0,2.5239116149023175,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
78,images/83,d,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,295.8113264264539,None,-0.45092592592592595,-0.35833333333333334,1,0,0,3.692821222357452,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
79,images/84,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,299.52812759485096,None,0.5259259259259259,0.16203703703703703,1,0,0,3.9288451643660665,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
80,images/85,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,303.4776943195611,None,0.6074074074074074,-0.31203703703703706,1,0,0,3.5276062916964293,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
81,images/86,a,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,307.02738076774403,None,-0.3712962962962963,0.13703703703703704,1,0,0,3.4941338156349957,a,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
82,images/87,d,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,310.5434988201596,None,-0.4046296296296296,-0.33611111111111114,1,0,0,2.726337327156216,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
83,images/88,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,313.2930503389798,None,-0.4,-0.3527777777777778,1,0,0,2.0604666769504547,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
84,images/89,c,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,315.37647360377014,None,0.5203703703703704,-0.39814814814814814,1,0,0,3.6265993579290807,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
85,images/90,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,319.02611456252635,None,-0.4351851851851852,0.15648148148148147,1,0,0,2.45999086368829,a,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
86,images/91,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,321.509207658004,None,0.5611111111111111,-0.37037037037037035,1,0,0,3.62649156851694,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
87,images/92,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,325.1587918344885,None,-0.4388888888888889,-0.4046296296296296,1,0,0,3.562800511252135,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
88,images/93,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,328.7417486528866,None,0.4083333333333333,0.2074074074074074,1,0,0,5.601472224108875,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
89,images/94,a,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,334.3407962564379,None,-0.412962962962963,0.0787037037037037,1,0,0,4.527188286185265,a,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
90,images/95,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,338.89091065432876,None,0.30925925925925923,0.12129629629629629,1,0,0,1.5703730415552855,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
91,images/96,c,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,34,34,34,,340.4740317235701,None,0.29907407407407405,0.14444444444444443,1,0,0,2.2610291712917387,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
92,images/97,c,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,35,35,35,,342.7570935729891,None,0.43703703703703706,-0.3925925925925926,1,0,0,4.327963536139578,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
93,images/98,a,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,36,36,36,,347.10673273494467,None,-0.5342592592592592,0.225,1,0,0,1.3599907993339002,a,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
94,images/99,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,348.48967915959656,None,0.45092592592592595,0.2111111111111111,1,0,0,2.2654299326241016,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
95,images/100,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,38,38,38,,350.7730355053209,None,-0.35185185185185186,-0.3416666666666667,1,0,0,2.1608533076941967,d,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
96,images/101,c,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,39,39,39,,352.9560353755951,None,0.4,-0.4462962962962963,1,0,0,2.725535643287003,c,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
97,images/102,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,40,40,40,,355.6891448320821,None,0.4685185185185185,0.18055555555555555,1,0,0,3.126029293052852,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
98,images/103,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,41,41,41,,358.8387363869697,None,0.4546296296296296,0.16574074074074074,1,0,0,4.260764509439468,b,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,016,001,2021_Feb_18_1118,untitled,2020.2.10,60.18841288807777,
