item,style,condition,question,respond,video,bitalino,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Trialsloop.thisRepN,Trialsloop.thisTrialN,Trialsloop.thisN,Trialsloop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,IDRESPONSE.text,sensor2.started,sensor2.stopped,sensor3.started,sensor3.stopped,sensor.started,sensor.stopped,sensor4.started,sensor4.stopped,textsubjresp.started,textsubjresp.stopped,SubjectiveResponse.response,SubjectiveResponse.rt,SubjectiveResponse.started,SubjectiveResponse.stopped,textsubjcon.started,textsubjcon.stopped,sensor5.started,sensor5.stopped,sensor1.started,sensor1.stopped,sensor6.started,sensor6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,directx,TRUTH ,What is your favourite song?,"My favourite song is "Perfect" by Ed Sheeran",,,0,0,0,0,,,,,,,,,,,,,ID 028,,,,,,,,,,,,,,,,,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
2,indirectx,LIE,What is your favourite tv-show/tv-drama?,"My favourite drama is F.R.I.E.N.D.S",,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
3,directx,TRUTH ,Is George Washington your role model in life?,""No, my role model is Lee Kuan Yew"",,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
4,indirectx,LIE,Is MacDonalds your favourite restaurant?,""Yes, MacDonalds is my favourite restaurant"",,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
5,directx,TRUTH ,Who is your favourite celebrity?,"My favourite celebrity is Chris Hemsworth",,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
1,directx,TRUTH ,What is your favourite song?,"My favourite song is "Perfect" by Ed Sheeran",,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
2,indirectx,LIE,What is your favourite tv-show/tv-drama?,"My favourite drama is F.R.I.E.N.D.S",,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
3,directx,TRUTH ,Is George Washington your role model in life?,""No, my role model is Lee Kuan Yew"",,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
4,indirectx,LIE,Is MacDonalds your favourite restaurant?,""Yes, MacDonalds is my favourite restaurant"",,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
5,directx,TRUTH ,Who is your favourite celebrity?,"My favourite celebrity is Chris Hemsworth",,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
26,Indirect,LIE,Do you smoke socially?,,video/V13.mp4,,,,,,,,,,0,0,0,0,,,,,,422.107963972725,422.6246867370792,432.8070308882743,433.3068531639874,437.8230023342185,438.3559374669567,443.97229618486017,444.47244086675346,446.3220809912309,None,0.0,7.2492477195337415,446.3220809912309,None,446.3220809912309,None,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
29,Indirect,TRUTH,Do you use a Samsung phone?,,video/V12.mp4,,,,,,,,,,0,1,1,1,,,,,,456.6379037774168,457.1542746219784,463.37045952957124,463.87034917389974,466.72012916766107,467.253338906914,471.3524756929837,471.85292802378535,473.719143985305,None,0.9972222222222222,2.7687146235257387,473.719143985305,None,473.719143985305,None,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
30,Direct,LIE,What brand of laptop do you mainly use?,,video/V31.mp4,,,,,,,,,,0,2,2,2,,,,,,478.3855487704277,478.9021406476386,489.1341141439043,489.634135637898,492.4838078422472,493.0170968193561,497.11715944018215,497.6170683321543,499.40047600632533,None,0,2.0012934738770127,499.40047600632533,None,499.40047600632533,None,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
5,Direct,LIE,What is your favourite country you visited? ,,video/V1.mp4,,,,,,,,,,0,3,3,3,,,,,,503.63302822969854,504.1496980614029,510.4486951059662,510.94899056479335,513.981842609588,514.5154681080021,518.7483696844429,519.2482891632244,520.4814804242924,None,0,2.4012754443101585,520.4814804242924,None,520.4814804242924,None,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
22,Direct,TRUTH,"Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",,video/V30.mp4,,,,,,,,,,0,4,4,4,,,,,,526.0307443761267,526.5640965513885,534.996622597333,535.4964621961117,538.4461296531372,538.9798193117604,542.5459959427826,543.0459664287046,544.6956824548542,None,1.0,2.9666128577664495,544.6956824548542,None,544.6956824548542,None,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
20,Direct,LIE,Which floor of the building is your house on?,,video/V15.mp4,,,,,,,,,,0,5,5,5,,,,,,548.6786975953728,549.1947271069512,558.9611001969315,559.4608435551636,562.5605350080878,563.0936924563721,566.9601198262535,567.4602285781875,568.5768635068089,None,0.0,3.2836306313984096,568.5768635068089,None,568.5768635068089,None,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
6,Direct,LIE,What CCA (Co-curricular Activity) did you join in secondary school?,,video/V14.mp4,,,,,,,,,,0,6,6,6,,,,,,574.0426997025497,574.5760130607523,583.0751109654084,583.5749656422995,586.4080055486411,586.9414392076433,591.8408479052596,592.340885439422,593.8908452107571,None,1.0,2.166458359453827,593.8908452107571,None,593.8908452107571,None,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
4,Indirect,LIE,Is Ms Tan your favourite teacher in secondary school?,,video/V38.mp4,,,,,,,,,,0,7,7,7,,,,,,597.0403687558137,597.5571351489052,605.0395924150944,605.5397672518156,608.4392545460723,608.9726763353683,613.9053563661873,614.4052594839595,616.371814597398,None,1,2.1167629286646843,616.371814597398,None,616.371814597398,None,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
22,Indirect,LIE,Are you in your 2nd year in NTU?,,video/V10.mp4,,,,,,,,,,0,8,8,8,,,,,,619.4549465738237,619.9543530903757,640.6862835995853,641.1858133035712,644.3023548792116,644.835838903673,648.8686088230461,649.3851702241227,651.2346486644819,None,1,3.5689506055787206,651.2346486644819,None,651.2346486644819,None,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
27,Direct,LIE,How frequently do you drink alcohol?,,video/V7.mp4,,,,,,,,,,0,9,9,9,,,,,,655.6678573768586,656.1845134142786,667.6333965100348,668.1500612092204,670.683055690024,671.2165134092793,674.8159273681231,675.3158567915671,676.6825664672069,None,0.005555555555555536,2.950403696857393,676.6825664672069,None,676.6825664672069,None,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
21,Direct,TRUTH,"Which school in NTU are you from? (Eg. NBS, SSS, SOH)",,video/V17.mp4,,,,,,,,,,0,10,10,10,,,,,,680.8488009064458,681.3652856359258,690.2976830401458,690.7976721329615,693.4471276677214,693.9640371389687,698.3635151297785,698.8633149494417,700.8302232655697,None,1,2.183461183682084,700.8302232655697,None,700.8302232655697,None,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
2,Indirect,LIE,Are you from Temasek Secondary School?,,video/V36.mp4,,,,,,,,,,0,11,11,11,,,,,,704.0297877448611,704.5464479527436,707.8795747966506,708.3794124708511,711.6785346283577,712.1957623348571,716.2619386450388,716.7618488203734,718.028726532124,None,1,2.949927306268364,718.028726532124,None,718.028726532124,None,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
3,Indirect,LIE,Is Ethan your closest friend back in secondary school?,,video/V29.mp4,,,,,,,,,,0,12,12,12,,,,,,721.7111265026033,722.2444642418995,726.594019995071,727.0940174288116,729.7935023489408,730.3270944841206,734.3266235468909,734.8267903639935,735.8596966243349,None,0,2.351746831089258,735.8596966243349,None,735.8596966243349,None,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
16,Direct,TRUTH,"How many siblings do you have? (Eg. 0, 1, 2, 3)",,video/V28.mp4,,,,,,,,,,0,13,13,13,,,,,,739.3927411502227,739.8923552255146,742.9591619116254,743.4590736911632,746.6087797721848,747.1421322682872,750.0087293423712,750.5080787558109,752.3249524892308,None,0.003703703703703709,2.933922175783664,752.3249524892308,None,752.3249524892308,None,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
27,Direct,TRUTH,How frequently do you drink alcohol?,,video/V37.mp4,,,,,,,,,,0,14,14,14,,,,,,756.1744001326151,756.7080756761134,762.6073881331831,763.107247622218,765.8733470682055,766.4070168370381,769.3732646219432,769.8732405616902,771.7397086736746,None,0.48518518518518516,4.333812397904694,771.7397086736746,None,771.7397086736746,None,,,,,,,028,001,2021_Feb_23_1218,deception_task,2020.2.10,60.03990868440487,
