Item,pic,correct,part,partimg,condition,parta.thisRepN,parta.thisTrialN,parta.thisN,parta.thisIndex,trialsA.thisRepN,trialsA.thisTrialN,trialsA.thisN,trialsA.thisIndex,partb.thisRepN,partb.thisTrialN,partb.thisN,partb.thisIndex,trialB.thisRepN,trialB.thisTrialN,trialB.thisN,trialB.thisIndex,partc.thisRepN,partc.thisTrialN,partc.thisN,partc.thisIndex,trialC.thisRepN,trialC.thisTrialN,trialC.thisN,trialC.thisIndex,textboxsubjectid.text,image_2.started,image_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
14,images/17,b,None,None,cognitive,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,68.10304190823808,None,0.3592592592592593,0.17314814814814813,1,0,0,1.3669294249266386,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
15,images/18,d,None,None,physical,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,69.48626037314534,None,-0.4287037037037037,-0.38055555555555554,1,0,0,1.7652781931683421,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
16,images/19,b,None,None,physical,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,71.26976813748479,None,0.5009259259259259,0.1824074074074074,1,0,0,1.4578353953547776,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
17,images/20,c,None,None,affect,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,72.76968601206318,None,0.44351851851851853,-0.42407407407407405,1,0,0,1.4067249069921672,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
18,images/21,b,None,None,physical,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,74.20283601759002,None,0.4861111111111111,0.12777777777777777,1,0,0,1.34060762450099,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
19,images/22,a,None,None,physical,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,75.56946132238954,None,-0.4222222222222222,0.04537037037037037,1,0,0,1.065587638411671,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
20,images/23,d,None,None,affect,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,76.66948031354696,None,-0.5305555555555556,-0.4361111111111111,1,0,0,1.4009283371269703,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
21,images/24,d,None,None,cognitive,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,78.0857551745139,None,-0.3962962962962963,-0.3425925925925926,1,0,0,1.5952274934388697,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
22,images/25,a,None,None,cognitive,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,79.71875870181248,None,-0.3611111111111111,0.15092592592592594,1,0,0,0.8912933710962534,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
23,images/26,b,None,None,affect,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,80.65211979532614,None,0.3611111111111111,0.2064814814814815,1,0,0,0.9320419556461275,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
24,images/27,d,None,None,cognitive,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,81.61876505380496,None,-0.3768518518518518,-0.3537037037037037,1,0,0,1.4304793295450509,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
2,images/5,a,b,images/28,physical,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
25,images/29,b,None,None,affect,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,84.16811433900148,None,0.5046296296296297,0.20277777777777778,1,0,0,2.6358862542547286,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
26,images/30,b,None,None,affect,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,86.81803375342861,None,0.43703703703703706,0.22314814814814815,1,0,0,1.8921534409746528,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
27,images/31,d,None,None,affect,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,88.75138682685792,None,-0.4648148148148148,-0.29444444444444445,1,0,0,1.234642889816314,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
28,images/32,b,None,None,affect,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,90.00118728820235,None,-0.4722222222222222,-0.3768518518518518,1,0,0,2.637886133044958,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
29,images/33,c,None,None,affect,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,92.63438810873777,None,0.49537037037037035,0.2111111111111111,1,0,0,3.127228771802038,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
30,images/34,d,None,None,affect,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,95.78406531782821,None,-0.4962962962962963,-0.2564814814814815,1,0,0,1.0267337099649012,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
31,images/35,d,None,None,affect,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,96.81712780892849,None,-0.40185185185185185,-0.30648148148148147,1,0,0,1.8918281476944685,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
32,images/36,d,None,None,affect,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,98.73361953161657,None,-0.5009259259259259,-0.4361111111111111,1,0,0,0.928986637853086,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
33,images/37,b,None,None,affect,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,99.68363377498463,None,-0.4685185185185185,-0.24722222222222223,1,0,0,2.2255378887057304,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
34,images/38,b,None,None,affect,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,101.93335756473243,None,0.4185185185185185,0.11481481481481481,1,0,0,2.20555417239666,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
35,images/39,c,None,None,affect,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,104.18327896809205,None,0.4564814814814815,0.2,1,0,0,2.836590542457998,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
36,images/40,c,None,None,cognitive,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,107.06629917724058,None,0.39351851851851855,-0.30648148148148147,1,0,0,1.4044443261809647,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
37,images/41,a,None,None,affect,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,108.48293333593756,None,0.46574074074074073,0.2675925925925926,1,0,0,1.395657560788095,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
38,images/42,d,None,None,affect,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,109.89932625181973,None,-0.475,-0.225,1,0,0,2.758114685304463,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
39,images/43,a,None,None,affect,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,112.69858827907592,None,-0.4583333333333333,0.20833333333333334,1,0,0,2.6015155324712396,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
40,images/44,d,None,None,cognitive,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,115.31536018988118,None,-0.5092592592592593,-0.37037037037037035,1,0,0,1.4260067087598145,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
41,images/45,d,None,None,affect,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,116.76534235337749,None,-0.4351851851851852,0.1037037037037037,1,0,0,1.505110054742545,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
42,images/46,c,None,None,affect,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,118.28170902747661,None,0.4546296296296296,-0.375,1,0,0,0.9588090288452804,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
43,images/47,b,None,None,affect,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,119.26481463434175,None,0.42685185185185187,0.15,1,0,0,1.6047023790888488,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
44,images/48,a,None,None,affect,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,120.88141427468508,None,-0.4962962962962963,-0.38425925925925924,1,0,0,1.1083361031487584,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
45,images/49,a,None,None,affect,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,121.99797991011292,None,-0.4148148148148148,0.1648148148148148,1,0,0,0.8663381868973374,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
46,images/50,d,None,None,affect,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,122.89787558559328,None,0.40555555555555556,0.22592592592592592,1,0,0,0.7931125746108592,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
47,images/51,c,None,None,affect,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,123.69788893079385,None,0.33055555555555555,-0.387037037037037,1,0,0,1.6272961399517953,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
48,images/52,c,None,None,affect,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,125.39784639235586,None,0.48055555555555557,-0.34074074074074073,1,0,0,1.5333778392523527,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
49,images/53,d,None,None,affect,,,,,,,,,,,,,0,24,24,24,,,,,,,,,,126.96416385564953,None,-0.4583333333333333,-0.275,1,0,0,0.7982409144751728,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
50,images/54,c,None,None,affect,,,,,,,,,,,,,0,25,25,25,,,,,,,,,,127.78079474205151,None,0.4824074074074074,-0.37037037037037035,1,0,0,0.8710908675566316,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
51,images/55,a,None,None,affect,,,,,,,,,,,,,0,26,26,26,,,,,,,,,,128.66393621452153,None,-0.4305555555555556,0.09907407407407408,1,0,0,1.1621586508117616,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
52,images/56,c,None,None,affect,,,,,,,,,,,,,0,27,27,27,,,,,,,,,,129.84738039551303,None,0.45555555555555555,-0.3509259259259259,1,0,0,0.9281028285622597,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
53,images/57,d,None,None,affect,,,,,,,,,,,,,0,28,28,28,,,,,,,,,,130.79696797253564,None,0.5657407407407408,-0.35833333333333334,1,0,0,1.6609652671031654,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
54,images/58,d,None,None,cognitive,,,,,,,,,,,,,0,29,29,29,,,,,,,,,,132.49698959477246,None,-0.4305555555555556,-0.35462962962962963,1,0,0,0.8342175702564418,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
55,images/59,b,None,None,cognitive,,,,,,,,,,,,,0,30,30,30,,,,,,,,,,133.38029852556065,None,0.39537037037037037,0.08518518518518518,1,0,0,0.6644475725479424,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
56,images/60,b,None,None,affect,,,,,,,,,,,,,0,31,31,31,,,,,,,,,,134.08002372644842,None,0.45092592592592595,0.13333333333333333,1,0,0,0.896011405158788,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
3,images/6,a,c,images/61,affect,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
57,images/62,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,135.56343441596255,None,0.462037037037037,-0.35185185185185186,1,0,0,1.8371978206560016,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
58,images/63,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,137.4465518281795,None,-0.5018518518518519,-0.32037037037037036,1,0,0,1.408158250618726,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
59,images/64,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,138.8630024883896,None,0.5712962962962963,-0.41944444444444445,1,0,0,2.9285740866325796,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
60,images/65,c,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,141.82957235816866,None,-0.5592592592592592,-0.3611111111111111,1,0,0,0.9660447174683213,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
61,images/66,a,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,142.8127629775554,None,-0.5314814814814814,0.10925925925925926,1,0,0,2.672224774491042,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
62,images/67,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,145.4957756800577,None,-0.5398148148148149,0.29074074074074074,1,0,0,2.627650946844369,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
63,images/68,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,148.14533066330478,None,0.6259259259259259,0.1574074074074074,1,0,0,1.3608540776185691,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
64,images/69,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,7,7,7,,149.5284721357748,None,0.5666666666666667,-0.3175925925925926,1,0,0,1.1934114978648722,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
65,images/70,a,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,150.74525822652504,None,-0.21481481481481482,-0.14629629629629629,1,0,0,2.09561213478446,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
66,images/71,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,152.8616762929596,None,-0.4648148148148148,0.13148148148148148,1,0,0,2.660963342525065,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
67,images/72,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,10,10,10,,155.5615644613281,None,0.5611111111111111,-0.4361111111111111,1,0,0,1.9338349178433418,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
68,images/73,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,157.5111902137287,None,0.5601851851851852,0.07037037037037037,1,0,0,3.8994263419881463,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
69,images/74,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,161.4274483928457,None,0.5388888888888889,-0.4287037037037037,1,0,0,1.3611947689205408,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
70,images/75,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,13,13,13,,162.81046443153173,None,-0.6064814814814815,-0.34444444444444444,1,0,0,1.3296647490933537,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
71,images/76,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,14,14,14,,164.1606544102542,None,-0.562962962962963,-0.3527777777777778,1,0,0,2.362813215237111,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
72,images/77,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,15,15,15,,166.56018084241077,None,-0.6407407407407407,-0.36574074074074076,1,0,0,2.0362778888083994,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
73,images/78,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,16,16,16,,168.6267604008317,None,0.5444444444444444,0.17962962962962964,1,0,0,2.866223660763353,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
74,images/79,a,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,17,17,17,,171.54286427376792,None,-0.6592592592592592,0.08611111111111111,1,0,0,1.1924009714275599,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
75,images/80,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,172.74256701860577,None,0.5370370370370371,-0.3574074074074074,1,0,0,2.193874094169587,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
76,images/81,a,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,19,19,19,,174.9761243145913,None,-0.49907407407407406,0.14074074074074075,1,0,0,1.070066675543785,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
77,images/82,d,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,20,20,20,,176.05940546421334,None,-0.5222222222222223,-0.3212962962962963,1,0,0,2.4365553185343742,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
78,images/83,d,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,21,21,21,,178.50910788821056,None,-0.5370370370370371,-0.3194444444444444,1,0,0,3.9620366175659,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
79,images/84,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,22,22,22,,182.49201748520136,None,0.575,0.18425925925925926,1,0,0,2.56194300763309,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
80,images/85,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,23,23,23,,185.0750176119618,None,0.575,-0.29907407407407405,1,0,0,1.361843430902809,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
81,images/86,a,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,24,24,24,,186.45829221745953,None,-0.5546296296296296,0.15092592592592594,1,0,0,1.660222290083766,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
82,images/87,d,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,25,25,25,,188.12482147384435,None,-0.55,-0.3435185185185185,1,0,0,1.0233316053636372,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
83,images/88,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,26,26,26,,189.19137504696846,None,-0.5935185185185186,-0.3435185185185185,1,0,0,1.3728851131163538,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
84,images/89,c,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,27,27,27,,190.5911565166898,None,0.537962962962963,-0.30092592592592593,1,0,0,1.1698441030457616,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
85,images/90,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,28,28,28,,191.7911223191768,None,0.5342592592592592,0.2064814814814815,1,0,0,1.0365473623387516,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
86,images/91,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,29,29,29,,192.8574580680579,None,0.5361111111111111,-0.28888888888888886,1,0,0,2.0376095375977457,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
87,images/92,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,30,30,30,,194.9073706814088,None,-0.5018518518518519,-0.39166666666666666,1,0,0,2.559123158454895,d,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
88,images/93,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,31,31,31,,197.4905174151063,None,0.5453703703703704,0.2490740740740741,1,0,0,2.459439404774457,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
89,images/94,a,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,32,32,32,,199.97359575377777,None,-0.5296296296296297,0.09259259259259259,1,0,0,1.5617110677994788,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
90,images/95,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,33,33,33,,201.55678387079388,None,0.47314814814814815,0.1527777777777778,1,0,0,0.8617430198937654,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
91,images/96,c,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,34,34,34,,202.440191288013,None,0.5120370370370371,-0.39814814814814814,1,0,0,1.0053804903291166,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
92,images/97,c,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,35,35,35,,203.45674113975838,None,0.5555555555555556,-0.42592592592592593,1,0,0,0.9936484419740736,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
93,images/98,a,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,36,36,36,,204.45598629303277,None,-0.5398148148148149,0.11851851851851852,1,0,0,1.1600978188216686,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
94,images/99,b,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,37,37,37,,205.63984559150413,None,0.5388888888888889,-0.4203703703703704,1,0,0,3.7291465899907053,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
95,images/100,d,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,38,38,38,,209.40592963900417,None,-0.6092592592592593,0.20462962962962963,1,0,0,3.1916329716332257,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
96,images/101,c,None,None,physical,,,,,,,,,,,,,,,,,,,,,0,39,39,39,,212.6222666068934,None,-0.4861111111111111,0.11018518518518519,1,0,0,2.7937859375961125,a,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
97,images/102,b,None,None,affect,,,,,,,,,,,,,,,,,,,,,0,40,40,40,,215.4553632955067,None,0.5703703703703704,0.14166666666666666,1,0,0,0.9012443264946342,b,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
98,images/103,c,None,None,cognitive,,,,,,,,,,,,,,,,,,,,,0,41,41,41,,216.3887064238079,None,0.6129629629629629,-0.4203703703703704,1,0,0,1.0339896087534726,c,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,028,001,2021_Feb_23_1250,untitled,2020.2.10,59.98987726315665,
