task,time,text,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,idresponse.text,heartbeatresponse.text,confidenceslider.response,confidenceslider.rt,text_2.started,text_2.stopped,key_guess.keys,key_guess.rt,key_guess.started,key_guess.stopped,text_3.started,text_3.stopped,key_noguess.keys,key_noguess.rt,key_noguess.started,key_noguess.stopped,text_4.started,text_4.stopped,key_noguess_perturbed.keys,key_noguess_perturbed.rt,key_noguess_perturbed.started,key_noguess_perturbed.stopped,text_perturbed.started,text_perturbed.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Count40,40,+,0,0,0,4,ID 004,Enter Number  98,0.7444444444444445,3.1991625144146383,,,,,,,,,,,,,,,,,,,,,004,001,2021_Feb_10_1623,Heartbeat,2020.2.10,59.90433560421172,
Count20,20,+,0,1,1,0,,Enter Number44,0.8722222222222222,5.599809828680009,,,,,,,,,,,,,,,,,,,,,004,001,2021_Feb_10_1623,Heartbeat,2020.2.10,59.90433560421172,
Count30,30,+,0,2,2,2,,"Enter Number   58
",0.7166666666666667,2.0631986265070736,,,,,,,,,,,,,,,,,,,,,004,001,2021_Feb_10_1623,Heartbeat,2020.2.10,59.90433560421172,
Count25,25,+,0,3,3,1,,Enter Number   47,0.7166666666666667,1.5492296263109893,,,,,,,,,,,,,,,,,,,,,004,001,2021_Feb_10_1623,Heartbeat,2020.2.10,59.90433560421172,
Count35,35,+,0,4,4,3,,Enter Number   70 ,0.7166666666666667,1.781540285795927,,,,,,,,,,,,,,,,,,,,,004,001,2021_Feb_10_1623,Heartbeat,2020.2.10,59.90433560421172,
,,,,,,,,,,,329.9644410281908,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[0.9204013361595571, 1.632117151748389, 2.3200804700609297, 3.024388647871092, 3.6240967821795493, 4.296411060262471, 4.952296749455854, 5.608590819640085, 6.21627986500971, 6.7446843115612864, 7.392512097489089, 8.000397473573685, 8.536186460405588, 9.17635830747895, 9.736412112601101, 10.344432225450873, 10.95228808792308, 11.592380055459216, 12.152287253877148, 12.70427994732745, 13.360590699128807, 13.93646517302841, 14.712427033577114, 15.232229175744578, 15.792187060927972, 16.352399341994897, 16.93641929840669, 17.48079711594619, 18.000309894792736, 18.528527955291793, 19.056454407051206, 19.632330164313316, 20.216407544212416, 20.840462301392108, 21.43220781045966, 21.976675452431664, 22.5123184742406, 23.68827577936463, 24.240325254620984, 24.784429749008268, 25.400176697643474, 25.936256972607225, 26.528301789890975, 27.160728194750845, 27.704328067600727, 28.32844987208955, 28.93633781466633, 29.528330020606518, 30.128367939265445, 30.72833784809336, 31.328436077572405, 31.904156245989725, 32.4884546585381, 33.11224635806866, 33.62446410045959, 34.21638155938126, 34.88818255439401, 34.94428022950888, 35.34451595484279, 35.928358828648925, 36.42431447841227, 36.936815809691325, 37.392278232844546, 37.96833267691545, 38.48040124634281, 39.02438704366796, 39.544184694765136, 40.28832492628135, 40.73643168131821, 41.40043366001919, 42.288177678128704, 42.73653241316788, 43.20071744150482, 43.832288588397205, 44.63223584857769, 45.208402573131025, 45.8244052012451, 46.368616201682016, 46.90437888260931, 47.44857737165876, 47.98453606269322, 48.488353605847806, 49.01663839328103, 49.55235904920846, 50.06451712246053, 50.65630497736856, 51.152209298918024, 51.64821403147653, 52.12826335802674, 52.63228621450253, 53.808640672359616, 54.24829237116501, 54.848364936653525, 55.45639595692046, 56.20028115087189, 56.72862528660335, 57.30466786096804, 58.112209144979715, 58.81640279642306, 59.29655670444481, 59.800804442958906]",379.20954591128975,None,,,,,,,,,,,,,,,004,001,2021_Feb_10_1623,Heartbeat,2020.2.10,59.90433560421172,
,,,,,,,,,,,440.1863503260538,None,,,,,379.20954591128975,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[1.7377787288278341, 2.537647392367944, 3.393939666217193, 4.32988193212077, 5.201836719410494, 6.033874119864777, 6.81775978859514, 7.529986320994794, 8.37778311735019, 9.153738561784849, 9.913846710463986, 10.729772474383935, 11.55376897379756, 12.32175986818038, 13.081734242616221, 13.78597761830315, 14.521964988904074, 15.217765819747001, 15.905904616462067, 16.70577103458345, 17.481897466583177, 18.169728614389896, 18.962216908345, 19.56246623559855, 20.33777398080565, 21.106000664643943, 21.745817384216934, 22.465919925132766, 23.33776371530257, 24.065806104801595, 24.7777342912741, 25.42583700432442, 26.04208023380488, 26.689888771623373, 27.369813113473356, 28.049879250116646, 28.77809775993228, 29.48991944012232, 30.19389815442264, 30.961907976074144, 31.529954561498016, 32.32159016397782, 32.94557466544211, 33.57776496000588, 34.19383495626971, 34.801728673279285, 35.482006539124995, 36.18559804535471, 36.77773717837408, 37.45039984746836, 38.07445075502619, 38.79374936642125, 39.4419066158589, 40.09784202929586, 40.83391216699965, 41.8178104753606, 43.55390114430338, 44.36195122008212, 45.185936491470784, 46.01780643314123, 46.86618805141188, 47.6660650561098, 48.482095080427825, 49.186018937500194, 49.94592048996128, 50.58580233203247, 51.37776483152993, 52.16171209444292, 53.05786336911842, 53.95392129058018, 54.66614621900953, 55.625887819333, 56.48231065948494, 57.21777191502042, 57.94587076548487, 58.721856044605374, 59.36978488299064]",467.9840474813245,None,,,,,,,,,004,001,2021_Feb_10_1623,Heartbeat,2020.2.10,59.90433560421172,
,,,,,,,,,,,528.9610819111113,None,,,,,,,,,,,467.9840474813245,None,"['space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space', 'space']","[8.446916579967365, 11.094923694152385, 11.870939770014957, 12.575032369000837, 13.431090777972713, 14.071027477271855, 14.806907379301265, 15.574853682192042, 16.286951252259314, 17.030960275791585, 17.806901284027845, 18.65498231095262, 19.37504539359361, 20.135013993363827, 20.8950300719589, 21.68752381950617, 22.615132613107562, 23.246897203614935, 24.023001820780337, 24.77504853741266, 25.575237361481413, 26.414763883454725, 27.246899128425866, 27.966901579173282, 28.975108655635267, 29.607303441502154, 30.40680703241378, 31.134946945821866, 32.039089718135074, 32.72690578806214, 33.44693967769854, 34.23891917965375, 35.11112194717862, 35.98285923083313, 37.63103540753946, 38.38295604893938, 39.09510815516114, 39.911123102065176, 40.670997065259144, 41.455001109978184, 42.21504221111536, 42.9510738523677, 43.70301053393632, 44.375634065130726, 45.1188949784264, 46.662860565353185, 47.30329964053817, 48.07108586328104, 49.19101189915091, 49.950910564279184, 50.95905957557261, 52.94295146781951, 53.74338538455777, 54.6069152711425, 55.56695457571186, 56.278773047961295, 57.13516124151647, 57.823074193904176, 58.566894264891744, 59.43099742452614]",624.434887148207,None,,,004,001,2021_Feb_10_1623,Heartbeat,2020.2.10,59.90433560421172,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.434887148207,None,,,,,,,
