Item,pic,correct,part,partimg,condition,parta.thisRepN,parta.thisTrialN,parta.thisN,parta.thisIndex,trialsA.thisRepN,trialsA.thisTrialN,trialsA.thisN,trialsA.thisIndex,partb.thisRepN,partb.thisTrialN,partb.thisN,partb.thisIndex,trialB.thisRepN,trialB.thisTrialN,trialB.thisN,trialB.thisIndex,partc.thisRepN,partc.thisTrialN,partc.thisN,partc.thisIndex,trialC.thisRepN,trialC.thisTrialN,trialC.thisN,trialC.thisIndex,textboxsubjectid.text,image_2.started,image_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID 010,,,,,,,,,,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
1,images/4,b,a,images/3,cognitive,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
1,images/4,b,a,images/3,cognitive,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,67.98590332036838,None,-0.29444444444444445,0.16296296296296298,1,0,0,2.661801918875426,a,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
2,images/5,a,b,images/28,physical,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,70.66858720080927,None,-0.33055555555555555,0.10740740740740741,1,0,0,1.325730434153229,a,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
3,images/6,a,c,images/61,affect,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,72.01855967612937,None,-0.4101851851851852,0.11388888888888889,1,0,0,2.196044640149921,a,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
4,images/7,d,None,None,affect,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,74.23504934553057,None,-0.36574074074074076,-0.40185185185185185,1,0,0,1.6260456535965204,d,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
5,images/8,b,None,None,cognitive,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,75.88471949705854,None,0.4046296296296296,0.21851851851851853,1,0,0,1.694748600013554,b,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
6,images/9,b,None,None,physical,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,77.60135609423742,None,0.4722222222222222,0.13796296296296295,1,0,0,1.7628641580231488,b,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
7,images/10,c,None,None,physical,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,79.38465084554628,None,0.3648148148148148,-0.3990740740740741,1,0,0,1.5242593646980822,c,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
8,images/11,c,None,None,cognitive,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,80.91731746681035,None,0.40925925925925927,-0.4046296296296296,1,0,0,1.8581118620932102,c,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
9,images/12,d,None,None,affect,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,82.7838099594228,None,-0.262037037037037,-0.33425925925925926,1,0,0,1.5577889429405332,d,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
10,images/13,d,None,None,cognitive,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,84.35041935229674,None,-0.3212962962962963,-0.37592592592592594,1,0,0,1.4246994410641491,d,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
11,images/14,c,None,None,physical,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,85.78357449080795,None,0.47685185185185186,-0.3398148148148148,1,0,0,1.0578123619779944,c,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
12,images/15,a,None,None,affect,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,86.8500988711603,None,-0.34444444444444444,0.20462962962962963,1,0,0,1.0914032137952745,a,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
13,images/16,b,None,None,affect,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,87.95000205328688,None,0.5018518518518519,0.22962962962962963,1,0,0,1.0251098107546568,b,010,001,2021_Feb_16_1257,untitled,2020.2.10,60.014940326627574,
