Item,pic,correct,part,partimg,condition,parta.thisRepN,parta.thisTrialN,parta.thisN,parta.thisIndex,trialsA.thisRepN,trialsA.thisTrialN,trialsA.thisN,trialsA.thisIndex,partb.thisRepN,partb.thisTrialN,partb.thisN,partb.thisIndex,trialB.thisRepN,trialB.thisTrialN,trialB.thisN,trialB.thisIndex,partc.thisRepN,partc.thisTrialN,partc.thisN,partc.thisIndex,trialC.thisRepN,trialC.thisTrialN,trialC.thisN,trialC.thisIndex,textboxsubjectid.text,image_2.started,image_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID 030,,,,,,,,,,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
1,images/4,b,a,images/3,cognitive,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
1,images/4,b,a,images/3,cognitive,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,53.21032064780593,None,0.375,0.13240740740740742,1,0,0,5.131923066452146,b,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
2,images/5,a,b,images/28,physical,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,58.359998177737,None,-0.3787037037037037,0.13148148148148148,1,0,0,2.436031128279865,a,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
3,images/6,a,c,images/61,affect,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,60.793229987844825,None,-0.3787037037037037,0.13148148148148148,1,0,0,2.356720865238458,a,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
4,images/7,d,None,None,affect,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,63.15986876608804,None,-0.37037037037037035,-0.37777777777777777,1,0,0,2.9915892141871154,d,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
5,images/8,b,None,None,cognitive,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,66.15948733268306,None,0.387037037037037,0.23703703703703705,1,0,0,2.657387684099376,b,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
6,images/9,b,None,None,physical,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,68.84248046623543,None,0.40185185185185185,0.06759259259259259,1,0,0,1.8941674358211458,b,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
7,images/10,c,None,None,physical,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,70.75926315644756,None,0.45740740740740743,-0.44537037037037036,1,0,0,2.507261993829161,c,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
8,images/11,c,None,None,cognitive,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,73.2755598956719,None,0.4564814814814815,-0.41388888888888886,1,0,0,1.328522052615881,c,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
9,images/12,d,None,None,affect,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,74.6253684409894,None,-0.1648148148148148,-0.3824074074074074,1,0,0,1.4943795497529209,d,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
10,images/13,d,None,None,cognitive,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,76.14190514013171,None,-0.30185185185185187,-0.387037037037037,1,0,0,1.768005330581218,d,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
11,images/14,c,None,None,physical,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,77.92495223227888,None,0.48333333333333334,-0.34629629629629627,1,0,0,1.960070422384888,c,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
12,images/15,a,None,None,affect,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,79.8913594558835,None,-0.41574074074074074,0.19074074074074074,1,0,0,1.7582689910195768,a,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
13,images/16,b,None,None,affect,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,81.6743889041245,None,0.36666666666666664,0.22592592592592592,1,0,0,4.527351895347238,b,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
14,images/17,b,None,None,cognitive,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,86.22384405415505,None,0.35,0.19074074074074074,1,0,0,1.5390884350053966,b,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
15,images/18,d,None,None,physical,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,87.75709902634844,None,-0.44907407407407407,-0.387037037037037,1,0,0,1.1572317741811275,d,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
16,images/19,b,None,None,physical,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,88.92369212256745,None,0.412962962962963,0.23055555555555557,1,0,0,1.623611408751458,b,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
17,images/20,c,None,None,affect,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,90.55690641701221,None,0.3861111111111111,-0.47314814814814815,1,0,0,1.5917666824534535,c,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
18,images/21,b,None,None,physical,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,92.1731576663442,None,0.512962962962963,0.15925925925925927,1,0,0,1.9031973690725863,b,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
19,images/22,a,None,None,physical,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,94.08985983487219,None,-0.48518518518518516,0.08148148148148149,1,0,0,1.0274038650095463,a,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
20,images/23,d,None,None,affect,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,95.13986804755405,None,-0.3453703703703704,-0.3574074074074074,1,0,0,1.2264986904338002,d,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
21,images/24,d,None,None,cognitive,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,96.37267242139205,None,-0.3472222222222222,-0.35648148148148145,1,0,0,1.0241688983514905,d,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
22,images/25,a,None,None,cognitive,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,97.40596300223842,None,-0.3814814814814815,0.06759259259259259,1,0,0,1.2581804497167468,a,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
23,images/26,b,None,None,affect,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,98.67253851843998,None,0.4046296296296296,0.18981481481481483,1,0,0,1.6572320950217545,b,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
24,images/27,d,None,None,cognitive,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,100.33906520856544,None,-0.3101851851851852,-0.37222222222222223,1,0,0,1.2908605448901653,d,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
2,images/5,a,b,images/28,physical,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
25,images/29,b,None,None,affect,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,102.52266305405647,None,0.4583333333333333,0.18888888888888888,1,0,0,3.992668071296066,b,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
26,images/30,b,None,None,affect,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,106.52175678825006,None,0.4583333333333333,0.18888888888888888,1,0,0,2.8573422585614026,b,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
27,images/31,d,None,None,affect,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,109.38807765208185,None,-0.40185185185185185,-0.29907407407407405,1,0,0,2.491429455112666,d,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
28,images/32,b,None,None,affect,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,111.88782710535452,None,0.36203703703703705,0.19166666666666668,1,0,0,7.922333525959402,b,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
29,images/33,c,None,None,affect,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,119.82065502600744,None,0.4064814814814815,-0.37962962962962965,1,0,0,3.56031654169783,c,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
30,images/34,d,None,None,affect,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,123.4035823312588,None,-0.3768518518518518,-0.29074074074074074,1,0,0,2.992334116715938,d,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
31,images/35,d,None,None,affect,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,126.42021077964455,None,-0.40555555555555556,-0.2796296296296296,1,0,0,4.458588958717883,d,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
32,images/36,d,None,None,affect,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,130.88643707055598,None,-0.425,-0.4203703703703704,1,0,0,1.892492207698524,d,030,001,2021_Feb_23_1447,untitled,2020.2.10,60.031699214895134,
