Item,pic,correct,part,partimg,condition,parta.thisRepN,parta.thisTrialN,parta.thisN,parta.thisIndex,trialsA.thisRepN,trialsA.thisTrialN,trialsA.thisN,trialsA.thisIndex,partb.thisRepN,partb.thisTrialN,partb.thisN,partb.thisIndex,trialB.thisRepN,trialB.thisTrialN,trialB.thisN,trialB.thisIndex,partc.thisRepN,partc.thisTrialN,partc.thisN,partc.thisIndex,trialC.thisRepN,trialC.thisTrialN,trialC.thisN,trialC.thisIndex,textboxsubjectid.text,image_2.started,image_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID 006,,,,,,,,,,006,001,2021_Feb_17_1444,untitled,2020.2.10,59.98791461280637,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2021_Feb_17_1444,untitled,2020.2.10,59.98791461280637,
1,images/4,b,a,images/3,cognitive,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,006,001,2021_Feb_17_1444,untitled,2020.2.10,59.98791461280637,
1,images/4,b,a,images/3,cognitive,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,63.29290694044903,None,-0.0712962962962963,0.06111111111111111,1,0,0,4.72946257982403,a,006,001,2021_Feb_17_1444,untitled,2020.2.10,59.98791461280637,
2,images/5,a,b,images/28,physical,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,68.05908947438002,None,-0.337037037037037,0.10833333333333334,1,0,0,3.108590178191662,a,006,001,2021_Feb_17_1444,untitled,2020.2.10,59.98791461280637,
3,images/6,a,c,images/61,affect,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,71.17562078405172,None,-0.325,0.07962962962962963,1,0,0,3.493609304074198,a,006,001,2021_Feb_17_1444,untitled,2020.2.10,59.98791461280637,
4,images/7,d,None,None,affect,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,74.69174172356725,None,-0.2722222222222222,-0.3851851851851852,1,0,0,1.7953235413879156,d,006,001,2021_Feb_17_1444,untitled,2020.2.10,59.98791461280637,
5,images/8,b,None,None,cognitive,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,76.50808132207021,None,0.3527777777777778,0.19537037037037036,1,0,0,1.5936331078410149,b,006,001,2021_Feb_17_1444,untitled,2020.2.10,59.98791461280637,
6,images/9,b,None,None,physical,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,78.12465209048241,None,0.44351851851851853,0.16296296296296298,1,0,0,1.461384748108685,b,006,001,2021_Feb_17_1444,untitled,2020.2.10,59.98791461280637,
7,images/10,c,None,None,physical,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,79.60799861932173,None,0.4074074074074074,-0.38796296296296295,1,0,0,1.0947725963778794,c,006,001,2021_Feb_17_1444,untitled,2020.2.10,59.98791461280637,
