Item,pic,correct,part,partimg,condition,parta.thisRepN,parta.thisTrialN,parta.thisN,parta.thisIndex,trialsA.thisRepN,trialsA.thisTrialN,trialsA.thisN,trialsA.thisIndex,partb.thisRepN,partb.thisTrialN,partb.thisN,partb.thisIndex,trialB.thisRepN,trialB.thisTrialN,trialB.thisN,trialB.thisIndex,partc.thisRepN,partc.thisTrialN,partc.thisN,partc.thisIndex,trialC.thisRepN,trialC.thisTrialN,trialC.thisN,trialC.thisIndex,textboxsubjectid.text,image_2.started,image_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID 015,,,,,,,,,,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
1,images/4,b,a,images/3,cognitive,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
1,images/4,b,a,images/3,cognitive,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,56.619104783050716,None,0.35648148148148145,0.1398148148148148,1,0,0,2.89416486909613,b,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
2,images/5,a,b,images/28,physical,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,59.55206423252821,None,-0.37592592592592594,0.1685185185185185,1,0,0,1.3418821706436574,a,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
3,images/6,a,c,images/61,affect,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,60.91886790283024,None,-0.2824074074074074,0.13055555555555556,1,0,0,1.8602541778236628,a,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
4,images/7,d,None,None,affect,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,62.81854350771755,None,-0.3425925925925926,-0.38796296296296295,1,0,0,2.1287503354251385,d,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
5,images/8,b,None,None,cognitive,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,64.96814404521137,None,0.26666666666666666,0.2361111111111111,1,0,0,1.3916051904670894,b,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
6,images/9,b,None,None,physical,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,66.36817670287564,None,0.41388888888888886,0.17777777777777778,1,0,0,1.3923132000491023,b,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
7,images/10,c,None,None,physical,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,67.78471269644797,None,0.3907407407407407,-0.38055555555555554,1,0,0,1.2261214274913073,c,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
8,images/11,c,None,None,cognitive,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,69.03452759375796,None,0.4148148148148148,-0.38425925925925924,1,0,0,2.059571639634669,c,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
9,images/12,d,None,None,affect,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,71.11741864774376,None,-0.1787037037037037,-0.3527777777777778,1,0,0,1.6264245212078094,d,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
10,images/13,d,None,None,cognitive,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,72.75036218529567,None,-0.2953703703703704,-0.38796296296296295,1,0,0,1.8238033768720925,d,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
11,images/14,c,None,None,physical,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,74.58363114437088,None,0.43425925925925923,-0.3416666666666667,1,0,0,1.423906097188592,c,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
12,images/15,a,None,None,affect,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,76.03338361391798,None,-0.2722222222222222,0.2101851851851852,1,0,0,1.3600264084525406,a,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
13,images/16,b,None,None,affect,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,77.40000025648624,None,0.39537037037037037,0.19814814814814816,1,0,0,1.5571306576021016,b,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
14,images/17,b,None,None,cognitive,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,78.96639118343592,None,0.362962962962963,0.1962962962962963,1,0,0,3.0908597745001316,b,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
15,images/18,d,None,None,physical,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,82.0660742954351,None,-0.4222222222222222,-0.36574074074074076,1,0,0,2.023355985991657,d,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
16,images/19,b,None,None,physical,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,84.11595514928922,None,0.42314814814814816,0.19814814814814816,1,0,0,1.0721278279088438,b,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
17,images/20,c,None,None,affect,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,85.21639374969527,None,0.41388888888888886,-0.4787037037037037,1,0,0,1.66583407856524,c,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
18,images/21,b,None,None,physical,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,86.91608205856755,None,0.5037037037037037,0.14351851851851852,1,0,0,1.8629569341428578,b,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
19,images/22,a,None,None,physical,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,88.79928352078423,None,-0.42407407407407405,0.13333333333333333,1,0,0,1.0708510358817875,a,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
20,images/23,d,None,None,affect,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,89.89901379076764,None,-0.37222222222222223,-0.36944444444444446,1,0,0,1.501198516227305,d,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
21,images/24,d,None,None,cognitive,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,91.41540901595727,None,-0.3277777777777778,-0.34629629629629627,1,0,0,1.6261069271713495,d,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
22,images/25,a,None,None,cognitive,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,93.06546220509335,None,-0.37037037037037035,0.1527777777777778,1,0,0,1.7263822392560542,a,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
23,images/26,b,None,None,affect,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,94.81522160349414,None,0.3509259259259259,0.18611111111111112,1,0,0,1.42844063276425,b,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
24,images/27,d,None,None,cognitive,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,96.26501770177856,None,-0.30185185185185187,-0.38425925925925924,1,0,0,1.797811681870371,d,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
2,images/5,a,b,images/28,physical,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
25,images/29,b,None,None,affect,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,98.96511952439323,None,0.4861111111111111,0.19722222222222222,1,0,0,2.4740176079794765,b,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
26,images/30,b,None,None,affect,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,101.46463286783546,None,0.41203703703703703,0.17314814814814813,1,0,0,2.2295729354955256,b,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
27,images/31,d,None,None,affect,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,103.71423058211803,None,-0.40555555555555556,-0.26481481481481484,1,0,0,1.6284330622293055,d,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
28,images/32,b,None,None,affect,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,105.36387827759609,None,0.41388888888888886,0.2175925925925926,1,0,0,3.6967712566256523,b,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
29,images/33,c,None,None,affect,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,109.08047156594694,None,0.4185185185185185,-0.36944444444444446,1,0,0,4.723396856337786,c,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
30,images/34,d,None,None,affect,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,113.81300165411085,None,-0.44814814814814813,-0.2796296296296296,1,0,0,1.827352729626,d,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
31,images/35,d,None,None,affect,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,115.66316115669906,None,-0.4046296296296296,-0.2537037037037037,1,0,0,3.893643886782229,d,015,001,2021_Feb_17_1135,untitled,2020.2.10,60.0140158596328,
