Item,pic,correct,part,partimg,condition,parta.thisRepN,parta.thisTrialN,parta.thisN,parta.thisIndex,trialsA.thisRepN,trialsA.thisTrialN,trialsA.thisN,trialsA.thisIndex,partb.thisRepN,partb.thisTrialN,partb.thisN,partb.thisIndex,trialB.thisRepN,trialB.thisTrialN,trialB.thisN,trialB.thisIndex,partc.thisRepN,partc.thisTrialN,partc.thisN,partc.thisIndex,trialC.thisRepN,trialC.thisTrialN,trialC.thisN,trialC.thisIndex,textboxsubjectid.text,image_2.started,image_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ID 014 ,,,,,,,,,,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
1,images/4,b,a,images/3,cognitive,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
1,images/4,b,a,images/3,cognitive,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,87.53810036508366,None,0.2916666666666667,0.14166666666666666,1,0,0,1.729467712342739,b,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
2,images/5,a,b,images/28,physical,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,89.30428931489587,None,-0.37037037037037035,0.12037037037037036,1,0,0,1.6413498315960169,a,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
3,images/6,a,c,images/61,affect,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,90.95426134066656,None,-0.30277777777777776,0.14444444444444443,1,0,0,0.9253724832087755,a,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
4,images/7,d,None,None,affect,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,91.8877103338018,None,-0.33796296296296297,-0.3888888888888889,1,0,0,0.7586385551840067,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
5,images/8,b,None,None,cognitive,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,92.67069743620232,None,0.3509259259259259,0.21666666666666667,1,0,0,1.1030313218943775,b,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
6,images/9,b,None,None,physical,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,93.77023394173011,None,-0.3685185185185185,-0.3962962962962963,1,0,0,1.5606405516155064,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
7,images/10,c,None,None,physical,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,95.35365848988295,None,0.43703703703703706,0.14629629629629629,1,0,0,2.828111105132848,b,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
8,images/11,c,None,None,cognitive,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,98.20351868448779,None,0.3592592592592593,-0.36018518518518516,1,0,0,1.2594136125408113,c,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
9,images/12,d,None,None,affect,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,99.4866033103317,None,-0.29907407407407405,-0.34074074074074073,1,0,0,1.0610216646455228,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
10,images/13,d,None,None,cognitive,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,100.56986104138196,None,-0.3212962962962963,-0.3425925925925926,1,0,0,1.3044644724577665,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
11,images/14,c,None,None,physical,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,101.88654229417443,None,0.4888888888888889,-0.35185185185185186,1,0,0,0.5928365564905107,c,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
12,images/15,a,None,None,affect,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,102.48592962650582,None,-0.29259259259259257,0.24351851851851852,1,0,0,0.626734416000545,a,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
13,images/16,b,None,None,affect,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,103.13658079039305,None,0.3333333333333333,0.1425925925925926,1,0,0,0.627161723561585,b,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
14,images/17,b,None,None,cognitive,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,103.78636803431436,None,0.39166666666666666,0.24166666666666667,1,0,0,0.570052239112556,b,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
15,images/18,d,None,None,physical,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,104.35287477076054,None,-0.5157407407407407,0.24722222222222223,1,0,0,0.7276567853987217,a,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
16,images/19,b,None,None,physical,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,105.102770189289,None,-0.3148148148148148,-0.2962962962962963,1,0,0,0.9589376710355282,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
17,images/20,c,None,None,affect,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,106.08606154005975,None,0.5583333333333333,-0.3851851851851852,1,0,0,0.7407516008242965,c,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
18,images/21,b,None,None,physical,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,106.83589696884155,None,0.5175925925925926,-0.4101851851851852,1,0,0,0.8265138319693506,c,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
19,images/22,a,None,None,physical,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,107.68604171462357,None,-0.45925925925925926,0.12314814814814815,1,0,0,0.7952956315129995,a,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
20,images/23,d,None,None,affect,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,108.5024913479574,None,-0.33425925925925926,-0.39166666666666666,1,0,0,0.8626521723344922,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
21,images/24,d,None,None,cognitive,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,109.3857399681583,None,-0.37037037037037035,-0.3712962962962963,1,0,0,0.7260152422823012,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
22,images/25,a,None,None,cognitive,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,110.13556641433388,None,-0.3509259259259259,0.12129629629629629,1,0,0,0.7921126349829137,a,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
23,images/26,b,None,None,affect,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,110.95215270947665,None,0.36666666666666664,0.20185185185185187,1,0,0,0.6402629548683763,b,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
24,images/27,d,None,None,cognitive,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,111.60201405873522,None,-0.23425925925925925,-0.34444444444444444,1,0,0,0.5605103061534464,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
2,images/5,a,b,images/28,physical,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
25,images/29,b,None,None,affect,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,113.30195580143481,None,0.45185185185185184,0.16574074074074074,1,0,0,1.6611808463931084,b,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
26,images/30,b,None,None,affect,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,114.98523156158626,None,0.48333333333333334,0.1787037037037037,1,0,0,2.160157488193363,b,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
27,images/31,d,None,None,affect,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,117.16817561211064,None,-0.5194444444444445,-0.337037037037037,1,0,0,1.5610271180048585,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
28,images/32,b,None,None,affect,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,118.75129860639572,None,0.45185185185185184,0.08148148148148149,1,0,0,2.6596448463387787,b,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
29,images/33,c,None,None,affect,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,121.434545814991,None,0.4388888888888889,-0.3675925925925926,1,0,0,3.6937647010199726,c,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
30,images/34,d,None,None,affect,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,125.15075927414,None,-0.34814814814814815,-0.31296296296296294,1,0,0,1.5942002856172621,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
31,images/35,d,None,None,affect,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,126.76724984217435,None,-0.3990740740740741,-0.32685185185185184,1,0,0,2.16992269968614,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
32,images/36,d,None,None,affect,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,128.95053715072572,None,-0.43425925925925923,-0.40555555555555556,1,0,0,3.0633481200784445,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
33,images/37,b,None,None,affect,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,132.03341954341158,None,0.48518518518518516,0.2037037037037037,1,0,0,2.19401941774413,b,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
34,images/38,b,None,None,affect,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,134.24994418071583,None,0.3768518518518518,0.1962962962962963,1,0,0,1.8723721504211426,b,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
35,images/39,c,None,None,affect,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,136.13290119171143,None,0.42592592592592593,-0.2638888888888889,1,0,0,3.9919206029735506,c,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
36,images/40,c,None,None,cognitive,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,140.14941479312256,None,0.4703703703703704,-0.30185185185185187,1,0,0,1.7601261138916016,c,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
37,images/41,a,None,None,affect,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,141.93241440691054,None,-0.47685185185185186,0.1425925925925926,1,0,0,2.893595766276121,a,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
38,images/42,d,None,None,affect,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,144.8489016382955,None,-0.44166666666666665,-0.225,1,0,0,2.4278288637287915,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
39,images/43,a,None,None,affect,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,147.2986297267489,None,-0.40185185185185185,0.15,1,0,0,2.9698282554745674,a,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
40,images/44,d,None,None,cognitive,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,150.26506967190653,None,-0.42592592592592593,-0.3648148148148148,1,0,0,1.9596861018799245,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
41,images/45,d,None,None,affect,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,152.24806524347514,None,-0.35462962962962963,-0.2657407407407407,1,0,0,2.0564050036482513,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
42,images/46,c,None,None,affect,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,154.31417386466637,None,0.37407407407407406,-0.30833333333333335,1,0,0,3.093794150277972,c,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
43,images/47,b,None,None,affect,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,157.43081007618457,None,0.37777777777777777,0.16111111111111112,1,0,0,3.160878650844097,b,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
44,images/48,a,None,None,affect,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,160.61391805717722,None,-0.39444444444444443,0.10925925925925926,1,0,0,4.794994077645242,a,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
45,images/49,a,None,None,affect,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,165.4301514700055,None,-0.4009259259259259,0.14074074074074075,1,0,0,1.870465945918113,a,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
46,images/50,d,None,None,affect,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,167.3131533935666,None,-0.42685185185185187,-0.34444444444444444,1,0,0,2.361866528633982,d,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
47,images/51,c,None,None,affect,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,169.69646392855793,None,0.3962962962962963,-0.3212962962962963,1,0,0,3.02917148405686,c,014,001,2021_Feb_19_1632,untitled,2020.2.10,59.99160893281217,
