item,style,condition,question,respond,video,bitalino,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,Trialsloop.thisRepN,Trialsloop.thisTrialN,Trialsloop.thisN,Trialsloop.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,IDRESPONSE.text,sensor2.started,sensor2.stopped,sensor3.started,sensor3.stopped,sensor.started,sensor.stopped,sensor4.started,sensor4.stopped,textsubjresp.started,textsubjresp.stopped,SubjectiveResponse.response,SubjectiveResponse.rt,SubjectiveResponse.started,SubjectiveResponse.stopped,textsubjcon.started,textsubjcon.stopped,sensor5.started,sensor5.stopped,sensor1.started,sensor1.stopped,sensor6.started,sensor6.stopped,participant,session,date,expName,psychopyVersion,frameRate,
1,directx,TRUTH ,What is your favourite song?,"My favourite song is "Perfect" by Ed Sheeran",,,0,0,0,0,,,,,,,,,,,,,ID 005,,,,,,,,,,,,,,,,,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
2,indirectx,LIE,What is your favourite tv-show/tv-drama?,"My favourite drama is F.R.I.E.N.D.S",,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
3,directx,TRUTH ,Is George Washington your role model in life?,""No, my role model is Lee Kuan Yew"",,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
4,indirectx,LIE,Is MacDonalds your favourite restaurant?,""Yes, MacDonalds is my favourite restaurant"",,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
5,directx,TRUTH ,Who is your favourite celebrity?,"My favourite celebrity is Chris Hemsworth",,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
1,directx,TRUTH ,What is your favourite song?,"My favourite song is "Perfect" by Ed Sheeran",,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
2,indirectx,LIE,What is your favourite tv-show/tv-drama?,"My favourite drama is F.R.I.E.N.D.S",,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
3,directx,TRUTH ,Is George Washington your role model in life?,""No, my role model is Lee Kuan Yew"",,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
4,indirectx,LIE,Is MacDonalds your favourite restaurant?,""Yes, MacDonalds is my favourite restaurant"",,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
5,directx,TRUTH ,Who is your favourite celebrity?,"My favourite celebrity is Chris Hemsworth",,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
23,Direct,LIE,What course are you studying?,,video/V10.mp4,,,,,,,,,,0,0,0,0,,,,,,319.671822167933,320.1715902280994,330.6206292337738,331.12046145438217,335.48679162119515,336.0196308339946,339.15311620594,339.65297248680145,341.45254922052845,None,0.3666666666666667,5.601464204257354,341.45254922052845,None,341.45254922052845,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
21,Indirect,LIE,Are you from School of Biological Sciences in NTU?,,video/V1.mp4,,,,,,,,,,0,1,1,1,,,,,,348.68554447148927,349.20182260428555,357.9176873515826,358.41780027374625,361.68399916845374,362.2175999651663,366.45027922606096,366.95036744652316,368.9168144494761,None,0.9740740740740741,3.1002121141646057,368.9168144494761,None,368.9168144494761,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
28,Indirect,TRUTH,Is your religion Buddhism?,,video/V7.mp4,,,,,,,,,,0,2,2,2,,,,,,373.44970563217066,373.9662737697363,380.0655950170476,380.56560624507256,383.39885274809785,383.93171505862847,386.7649095915258,387.2648730201181,388.8314904330764,None,0.9879629629629629,3.1499437955208123,388.8314904330764,None,388.8314904330764,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
16,Indirect,TRUTH,Do you have 1 sibling?,,video/V25.mp4,,,,,,,,,,0,3,3,3,,,,,,393.2642994262278,393.78102604020387,398.263970925007,398.7638474162668,401.5131666746456,402.0302897996735,404.49659115844406,405.01299087516963,406.2628715366591,None,0.9814814814814814,2.7679434155579656,406.2628715366591,None,406.2628715366591,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
27,Direct,LIE,How frequently do you drink alcohol?,,video/V21.mp4,,,,,,,,,,0,4,4,4,,,,,,410.0794847791549,410.5958004456479,420.49505772511475,420.99483508849517,423.82781596737914,424.36120631801896,426.8942434655037,427.3939666135702,428.69412720692344,None,0.5314814814814814,6.449812138220295,428.69412720692344,None,428.69412720692344,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
15,Direct,TRUTH,Which polytechnic or junior college are you from?,,video/V9.mp4,,,,,,,,,,0,5,5,5,,,,,,436.01025764248334,436.52692683273926,441.0429457575083,441.54268847429194,444.7759384419769,445.3093919905368,447.5090171012562,448.0088631163817,449.70890462817624,None,0.8555555555555556,5.299558127298951,449.70890462817624,None,449.70890462817624,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
18,Direct,LIE,What was the last country you visited?,,video/V24.mp4,,,,,,,,,,0,6,6,6,,,,,,456.04139885050245,456.5745922285132,462.4076023004018,462.90741078183055,465.4738296181895,466.0070367907174,469.27352151996456,469.7733534197323,470.8402669329662,None,0.7175925925925926,3.2335094965528697,470.8402669329662,None,470.8402669329662,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
13,Direct,LIE,What is your dream job growing up?,,video/V6.mp4,,,,,,,,,,0,7,7,7,,,,,,475.2063792750705,475.72283737780526,482.57225262001157,483.07211724156514,485.97186181903817,486.50499360309914,490.5045849015005,491.00429778383113,492.5212072546128,None,0.28703703703703703,1.3316989543382078,492.5212072546128,None,492.5212072546128,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
1,Indirect,TRUTH,Are you from Raffles Girls Primary School?,,video/V26.mp4,,,,,,,,,,0,8,8,8,,,,,,495.1040514719207,495.6208967824932,499.78726884606294,500.28705134242773,502.9702292578295,503.4868817664683,505.95323124551214,506.45308399759233,507.7361570748035,None,0.9212962962962963,2.333280187100172,507.7361570748035,None,507.7361570748035,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
18,Direct,TRUTH,What was the last country you visited?,,video/V11.mp4,,,,,,,,,,0,9,9,9,,,,,,511.08604068798013,511.6193995999638,515.352181517519,515.8520807856694,518.701940338593,519.2352864183486,522.4682483058423,522.968082130421,524.7681317264214,None,0.9018518518518519,2.717387915123254,524.7681317264214,None,524.7681317264214,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
30,Indirect,LIE,Do you use a Apple laptop?,,video/V39.mp4,,,,,,,,,,0,10,10,10,,,,,,528.4340986171737,528.9509243587963,535.8504989112262,536.3501874124631,539.3998684070539,539.933172140969,542.7326927345712,543.2326125341933,544.6993768101092,None,0.1925925925925926,2.1827541361562908,544.6993768101092,None,544.6993768101092,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
22,Direct,TRUTH,"Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",,video/V30.mp4,,,,,,,,,,0,11,11,11,,,,,,547.8490209765732,548.3821181140374,556.281595142791,556.7812676040921,559.6642518835142,560.1976464043837,562.6976281185634,563.1973586450331,564.9807425795589,None,0.5592592592592592,3.749934235587716,564.9807425795589,None,564.9807425795589,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
14,Indirect,LIE,Is your favourite flavour Vanilla?,,video/V18.mp4,,,,,,,,,,0,12,12,12,,,,,,571.5132635566406,572.0299568071496,578.2295286648441,578.7292941587511,581.7287776675075,582.2621484491974,585.6287391071673,586.128630676074,587.4948755095247,None,0.4305555555555556,1.4650313039310277,587.4948755095247,None,587.4948755095247,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
23,Indirect,TRUTH,Are you studying Linguistics course in NTU?,,video/V17.mp4,,,,,,,,,,0,13,13,13,,,,,,590.1280262852088,590.6444349843077,596.5440178776626,597.0441840530839,600.2773397048004,600.8104076494928,604.5434474917129,605.0432835619431,606.4932965224143,None,0.85,3.4668778399936855,606.4932965224143,None,606.4932965224143,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
29,Direct,TRUTH,What brand of handphone do you use?,,video/V8.mp4,,,,,,,,,,0,14,14,14,,,,,,611.0090886401013,611.5090087603312,616.6922126607969,617.192069262499,619.8919911149424,620.4249464580789,622.5247649482917,623.0248072941322,625.0082218332682,None,0.9074074074074074,3.250469333259389,625.0082218332682,None,625.0082218332682,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
30,Direct,TRUTH,What brand of laptop do you mainly use?,,video/V19.mp4,,,,,,,,,,0,15,15,15,,,,,,629.5241133996751,630.0408550910652,635.4236346988473,635.9233283330686,638.6068446945865,639.1400210701395,642.406338019995,642.9061060801614,643.9727706508711,None,0.8685185185185185,2.4162155122030526,643.9727706508711,None,643.9727706508711,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
10,Indirect,LIE,Do you hate eating Fish the most?,,video/V27.mp4,,,,,,,,,,0,16,16,16,,,,,,647.422403461067,647.9222722530831,657.4381163406651,657.9380332529545,661.2208865811117,661.75407001446,665.1873281302396,665.6874083308503,667.6201669580769,None,0.874074074074074,2.568370274733752,667.6201669580769,None,667.6201669580769,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
1,Direct,LIE,Which primary school are you from?,,video/V23.mp4,,,,,,,,,,0,17,17,17,,,,,,671.1364081986248,671.6362866146956,675.2863664303441,675.8028466682881,678.5689801191911,679.1026704194956,681.83579527447,682.3354558660649,683.952190564014,None,0.7212962962962963,1.7316902284510434,683.952190564014,None,683.952190564014,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
7,Direct,LIE,What is your favourite sport?,,video/V28.mp4,,,,,,,,,,0,18,18,18,,,,,,687.4016716347542,687.9015965671279,692.7512639595661,693.2513605209533,695.8340488285758,696.367706727935,698.9672323260456,699.4672810880002,701.1333872065879,None,0.3388888888888889,1.8343106030952185,701.1333872065879,None,701.1333872065879,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
27,Direct,TRUTH,How frequently do you drink alcohol?,,video/V22.mp4,,,,,,,,,,0,19,19,19,,,,,,703.9835852056276,704.5003554485738,710.6658350410871,711.1659931964241,714.2660927092656,714.7991641825065,718.0988990718033,718.59885095153,719.6986264542211,None,0.9796296296296296,1.8150887915398926,719.6986264542211,None,719.6986264542211,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
15,Indirect,LIE,Are you from Eunoia Junior College?,,video/V5.mp4,,,,,,,,,,0,20,20,20,,,,,,722.5147783835419,723.0484792704228,728.7474011832383,729.2476960003842,731.930537073873,732.4638382412959,735.1303604401182,735.6304971019272,737.5302294888534,None,0.15000000000000002,2.6663268303964287,737.5302294888534,None,737.5302294888534,None,,,,,,,005,001,2021_Feb_10_1409,deception_task,2020.2.10,59.977642036052266,
