ID,trial,condition_x,inclusion,inclusion2,item,style,instruction,question,DT_confidence,DT_confidenceRT,DT_RT,yoni_affective,yoni_cognitive,yoni_physical,yoni_total,BES_cognitive,BES_affective,BES_total,HCT_confidence,HCT_accuracy,HCT_awareness,HCT_guess,HCT_noguess,HCT_onebreath,MAIA_noticing,MAIA_not_distracting,MAIA_not_worrying,MAIA_attention_regulation,MAIA_emotional_awareness,MAIA_self_regulation,MAIA_body_listening,MAIA_trusting,MAIA_total,lie_ability,lie_frequency,lie_negativity,lie_contextuality,Gender,Age,Handedness,Polyjc,Ethnicity,Religion,Nationality,RaisedinSG,condition_y,ECG_Rate_MeanRaw,ECG_Rate_Mean
1,16,Social,1,1,23,Direct,LIE,What course are you studying?,0.37129629629629607,2.7160979703767225,2.56619619985577,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,104.6571080717006,1.7312082588957622
1,17,Social,1,0,26,Indirect,TRUTH,Do you smoke regularly?,0.4916666666666671,2.866771911038086,3.28279205493163,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,100.87148752125721,-0.4155999630018812
1,18,Social,1,0,30,Indirect,TRUTH,Do you use a Lenovo laptop?,0.35277777777777797,3.0834630442550406,3.43311600072775,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,104.10335845754769,3.381794909435527
1,19,Social,1,1,29,Direct,TRUTH,What brand of handphone do you use?,0.52962962962963,5.017176378169097,2.69962286518421,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,99.222488731805,2.1411361462050706
1,20,Social,1,1,22,Indirect,TRUTH,Are you in your 1st year in NTU?,0.50462962962963,2.3000290646450594,3.1667169256834304,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,100.14773114116507,-0.9555010149933167
1,21,Social,1,1,7,Indirect,LIE,Is your favourite sport Hockey?,0.36759259259259297,3.233461376046762,3.06648748810403,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,109.11824405561919,3.3419145402211257
1,22,Social,1,1,14,Direct,TRUTH,"What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.3666666666666671,2.733399782096967,3.2333920828532405,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,101.34594904110378,-2.2140951484854554
1,23,Social,1,1,20,Indirect,LIE,Is your house on the 3rd floor of the building?,0.332407407407407,2.549293145071715,3.59982426464558,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,105.0082539480908,4.046890190187739
1,24,Social,1,1,19,Direct,LIE,Which MRT station is closest to your house?,0.362037037037037,2.432671048445627,3.1662934670457594,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,105.76016625809673,-0.06984198071482695
1,25,Social,1,1,10,Indirect,LIE,Do you hate eating Eggplant the most?,0.3583333333333329,3.93473893776536,3.39977088326123,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,107.60068024823876,3.9255943023805457
1,26,Social,1,1,22,Indirect,LIE,Are you in your 3rd year in NTU?,0.35925925925925895,3.3327351446496323,3.2327536869561295,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,111.47985219276461,2.949681068253483
1,27,Social,1,1,10,Direct,TRUTH,What food do you hate the most?,0.38888888888888895,2.583148016827181,2.73278480477165,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,102.49193697970847,0.04001022975361934
1,28,Social,1,0,6,Indirect,TRUTH,Were you in the Volleyball CCA during secondary school?,0.398148148148148,2.5507258464349434,4.36596926464699,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,102.17160902730498,-2.158391288932279
1,29,Social,1,0,27,Direct,LIE,How frequently do you drink alcohol?,0.337037037037037,2.9829169751610607,2.9000839859945695,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,95.13465769361588,2.8854972896864837
1,30,Social,1,1,15,Indirect,LIE,Are you from Hwa Chong Institution (College)?,0.425,2.7493221454788,3.1331029761349796,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,101.41953521592393,0.1072081999389809
1,31,Social,1,1,17,Direct,TRUTH,Where did you celebrate your 21st birthday?,0.385185185185185,3.9662163462489843,3.49973630078603,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,95.62693581165671,2.379711215911513
1,32,Social,1,1,21,Indirect,TRUTH,Are you from the School of Humanities in NTU?,0.385185185185185,2.0015953481197357,3.89967368019279,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,108.1196213600424,-0.013474539607187808
1,33,Social,1,1,28,Direct,LIE,What religion do you practice?,0.49259259259259297,1.9817470104899257,2.6997829454485296,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,96.84733252516493,1.1538924836752074
1,34,Social,1,1,28,Direct,TRUTH,What religion do you practice?,0.526851851851852,1.8986785525921732,2.3333392146742002,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,102.96466172559468,-0.4864026872647145
1,35,Social,1,1,1,Indirect,TRUTH,Are you from Tao Nan Primary School?,0.49074074074074103,2.3158599995076656,3.20006075990386,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,102.82549960153948,2.4956548942703307
1,36,Social,1,1,6,Indirect,LIE,Were you in the Infocomm Club CCA during secondary school?,0.332407407407407,2.7001419228035957,3.6659646451007597,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,103.86258604517286,0.4757005183103047
1,37,Social,1,1,18,Indirect,LIE,Was the last country you visited Malaysia?,0.48888888888888893,2.033594701322727,3.86642384098377,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,100.70377515661272,0.5641411322889098
1,38,Social,1,1,16,Indirect,LIE,Do you have 4 siblings?,0.45740740740740704,5.133766394574195,2.59975785878487,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,105.05769511187057,-0.26696788942619776
1,39,Social,1,1,29,Direct,LIE,What brand of handphone do you use?,0.35462962962963,3.1340660236310214,2.7998593604425,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,108.15624655650566,0.7181389256214601
1,40,Social,1,1,15,Indirect,TRUTH,Are you from Singapore Polytechnic?,0.5175925925925929,2.6830303465249017,3.26682702486869,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Social,94.24316985617841,1.507466610428807
1,41,Polygraph,1,1,30,Direct,LIE,What brand of laptop do you mainly use?,0.49537037037037,3.001239899545908,4.066220901673661,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,94.62092508994012,-5.246938629856118
1,42,Polygraph,1,1,18,Indirect,TRUTH,Was the last country you visited Australia?,0.323148148148148,2.0324317943304777,4.19954138144385,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,103.86829479405979,1.358735076139098
1,43,Polygraph,1,1,7,Direct,LIE,What is your favourite sport?,0.349074074074074,2.5994142798008397,3.49967246130109,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,93.05607526818929,-0.2825390203364293
1,44,Polygraph,1,1,1,Direct,TRUTH,Which primary school are you from?,0.498148148148148,2.217066150624305,3.08302386640571,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,90.49308465608914,-0.6637743468258606
1,45,Polygraph,1,1,23,Direct,TRUTH,What course are you studying?,0.48611111111111105,2.4001378807006404,4.46619100298267,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,97.46783634282956,1.3046728532517164
1,46,Polygraph,1,1,7,Indirect,TRUTH,Is your favourite sport Kayaking?,0.38148148148148103,7.3667773647466674,3.3329196057747996,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,96.45288604913421,1.411542839722074
1,47,Polygraph,1,1,2,Indirect,TRUTH,Are you from Serangoon Secondary School?,0.6898148148148149,8.182355700060725,4.21630264190026,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,94.67182065591378,0.8464622928351133
1,48,Polygraph,1,1,27,Indirect,LIE,Do you drink alcohol rarely?,0.41203703703703703,3.7680191249819472,3.8332965479930894,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,94.04116883141242,1.18622345146143
1,49,Polygraph,1,1,23,Indirect,LIE,Are you studying Sociology course in NTU?,0.337037037037037,2.551960292388685,4.13312222424429,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,95.92659525525718,0.9594136402152031
1,50,Polygraph,1,1,19,Indirect,LIE,Is the Canberra station the closest MRT to your house?,0.37037037037037,1.9001093292608857,4.71634113823529,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,97.42093418969243,0.27396669674627105
1,51,Polygraph,1,1,30,Direct,TRUTH,What brand of laptop do you mainly use?,0.5194444444444439,1.430953795555979,3.66639836935792,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,101.29410780152955,1.7315955705024066
1,52,Polygraph,1,1,22,Direct,TRUTH,"Which year in NTU are you currently in? (Eg. 1, 2, 3, 4)",0.503703703703704,2.252473062253557,3.2830509420018603,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,89.60694621933368,1.5072626484280676
1,53,Polygraph,0,0,21,Direct,LIE,"Which school in NTU are you from? (Eg. NBS, SSS, SOH)",0.33055555555555605,2.3834468758432195,3.59949159296229,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,98.91222838238897,-0.9037384549184395
1,54,Polygraph,1,1,6,Direct,LIE,What CCA (Co-curricular Activity) did you join in secondary school?,0.5,2.5678431971464306,4.36659097881056,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,94.08424120643058,0.7599708883033855
1,55,Polygraph,1,1,26,Direct,TRUTH,How often do you smoke?,0.8398148148148149,6.18267938925419,2.6996427548583597,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,92.41765857960478,0.14776880683055538
1,56,Polygraph,1,1,10,Indirect,TRUTH,Do you hate eating cheese the most?,0.769444444444444,4.3333129088860005,4.1825401611859,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,104.1829909119913,-0.7260276643937544
1,57,Polygraph,1,1,14,Direct,LIE,"What is your favourite flavour?(E.g. chocolate, vanilla, milktea; it can be a complicated flavour)",0.5185185185185179,2.6335928407497704,4.532735914574,45,31,14,90,37,39,76,0.36074074074074103,0.75130691069389,-0.775236333122807,69,6,48,2.5,2.5,1.8,2.14285714285714,2.6,2.0,3.0,3.3333333333333304,2.48452380952381,-3.1,-7.7,4.975,10.0,Female,20,Right handed,Junior College,Chinese,Not religious,Singaporean,Yes,Polygraph,96.23770914333402,1.576094870309845
